"sample","fastq_1","fastq_2","id","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX17839038","/seqFiles/fastq/SRX17839038_SRR21850465_1.fastq.gz","/seqFiles/fastq/SRX17839038_SRR21850465_2.fastq.gz","SRX17839038_SRR21850465","SRR21850465","SRX17839038","SAMN31227226","SRS15361160","PRJNA888945","SRP401772","SRA1516901","WT18-2minus_R1_clipped.fastq.bz2","s_venez_18h_ctrl_rep2","s_venez_18h_ctrl","PRJNA888945","PAIRED","unspecified","TRANSCRIPTOMIC","RNA-Seq","s_venez_18h_ctrl_rep2","NextSeq 500","ILLUMINA","3570433923","12050348","54571","Streptomyces venezuelae","Streptomyces venezuelae NRRL B-65442, 18h after control treatment","NextSeq 500 sequencing: RNA-Seq of Streptomyces venezuelae: 18h after mock treatment (water)","RNA-seq of Streptomyces venezuelae under ethanol shock","Streptomyces venezuelae NRRL B-65442, 18h after control treatment","c7e682bb0151579ea2b526a9d7cc135f;1c0683ed5720ca2ac39627450fd1a51c","954024903;949594931","ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/065/SRR21850465/SRR21850465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/065/SRR21850465/SRR21850465_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/065/SRR21850465/SRR21850465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/065/SRR21850465/SRR21850465_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR218/065/SRR21850465/SRR21850465_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR218/065/SRR21850465/SRR21850465_2.fastq.gz"
"SRX17839039","/seqFiles/fastq/SRX17839039_SRR21850464_1.fastq.gz","/seqFiles/fastq/SRX17839039_SRR21850464_2.fastq.gz","SRX17839039_SRR21850464","SRR21850464","SRX17839039","SAMN31227226","SRS15361160","PRJNA888945","SRP401772","SRA1516901","WT18-3minus_R1_clipped.fastq.bz2","s_venez_18h_ctrl_rep3","s_venez_18h_ctrl","PRJNA888945","PAIRED","unspecified","TRANSCRIPTOMIC","RNA-Seq","s_venez_18h_ctrl_rep3","NextSeq 500","ILLUMINA","3255759290","11064810","54571","Streptomyces venezuelae","Streptomyces venezuelae NRRL B-65442, 18h after control treatment","NextSeq 500 sequencing: RNA-Seq of Streptomyces venezuelae: 18h after mock treatment (water)","RNA-seq of Streptomyces venezuelae under ethanol shock","Streptomyces venezuelae NRRL B-65442, 18h after control treatment","ec16de66227ca572c0b3cc57c6ccc4d1;6ee52e7aa4cf921e4cc855a2b4c4e62d","854937336;842857330","ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/064/SRR21850464/SRR21850464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/064/SRR21850464/SRR21850464_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/064/SRR21850464/SRR21850464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/064/SRR21850464/SRR21850464_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR218/064/SRR21850464/SRR21850464_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR218/064/SRR21850464/SRR21850464_2.fastq.gz"
"SRX17839040","/seqFiles/fastq/SRX17839040_SRR21850463_1.fastq.gz","/seqFiles/fastq/SRX17839040_SRR21850463_2.fastq.gz","SRX17839040_SRR21850463","SRR21850463","SRX17839040","SAMN31227227","SRS15361161","PRJNA888945","SRP401772","SRA1516901","WT24-1plus_R1_clipped.fastq.bz2","s_venez_24h_etoh_rep1","s_venez_24h_etoh","PRJNA888945","PAIRED","unspecified","TRANSCRIPTOMIC","RNA-Seq","s_venez_24h_etoh_rep1","NextSeq 500","ILLUMINA","3108282344","10588062","54571","Streptomyces venezuelae","Streptomyces venezuelae NRRL B-65442, 24h after ethanol shock","NextSeq 500 sequencing: RNA-Seq of Streptomyces venezuelae: 24h after ethanol shock","RNA-seq of Streptomyces venezuelae under ethanol shock","Streptomyces venezuelae NRRL B-65442, 24h after ethanol shock","da36d6eae1371a6bf9fe5823d3c651a5;b6c6264440c84924cd6059e111ec6963","719074940;708657800","ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/063/SRR21850463/SRR21850463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/063/SRR21850463/SRR21850463_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/063/SRR21850463/SRR21850463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/063/SRR21850463/SRR21850463_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR218/063/SRR21850463/SRR21850463_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR218/063/SRR21850463/SRR21850463_2.fastq.gz"
"SRX17839041","/seqFiles/fastq/SRX17839041_SRR21850462_1.fastq.gz","/seqFiles/fastq/SRX17839041_SRR21850462_2.fastq.gz","SRX17839041_SRR21850462","SRR21850462","SRX17839041","SAMN31227227","SRS15361161","PRJNA888945","SRP401772","SRA1516901","WT24-2plus_R1_clipped.fastq.bz2","s_venez_24h_etoh_rep2","s_venez_24h_etoh","PRJNA888945","PAIRED","unspecified","TRANSCRIPTOMIC","RNA-Seq","s_venez_24h_etoh_rep2","NextSeq 500","ILLUMINA","3398324716","11497610","54571","Streptomyces venezuelae","Streptomyces venezuelae NRRL B-65442, 24h after ethanol shock","NextSeq 500 sequencing: RNA-Seq of Streptomyces venezuelae: 24h after ethanol shock","RNA-seq of Streptomyces venezuelae under ethanol shock","Streptomyces venezuelae NRRL B-65442, 24h after ethanol shock","3d23b2cfa2755c57c97d8f55732ca192;fff50faffec6f43e130714c0dc8f5a4a","772978743;762290201","ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/062/SRR21850462/SRR21850462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/062/SRR21850462/SRR21850462_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/062/SRR21850462/SRR21850462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/062/SRR21850462/SRR21850462_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR218/062/SRR21850462/SRR21850462_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR218/062/SRR21850462/SRR21850462_2.fastq.gz"
"SRX17839042","/seqFiles/fastq/SRX17839042_SRR21850461_1.fastq.gz","/seqFiles/fastq/SRX17839042_SRR21850461_2.fastq.gz","SRX17839042_SRR21850461","SRR21850461","SRX17839042","SAMN31227227","SRS15361161","PRJNA888945","SRP401772","SRA1516901","WT24-3plus_R1_clipped.fastq.bz2","s_venez_24h_etoh_rep3","s_venez_24h_etoh","PRJNA888945","PAIRED","unspecified","TRANSCRIPTOMIC","RNA-Seq","s_venez_24h_etoh_rep3","NextSeq 500","ILLUMINA","3900573470","13098802","54571","Streptomyces venezuelae","Streptomyces venezuelae NRRL B-65442, 24h after ethanol shock","NextSeq 500 sequencing: RNA-Seq of Streptomyces venezuelae: 24h after ethanol shock","RNA-seq of Streptomyces venezuelae under ethanol shock","Streptomyces venezuelae NRRL B-65442, 24h after ethanol shock","23ca5397d5269e2ceecb399472e813e2;8ec6ca54cc88ce9017d99edaab1d3980","882625740;872074285","ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/061/SRR21850461/SRR21850461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/061/SRR21850461/SRR21850461_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/061/SRR21850461/SRR21850461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/061/SRR21850461/SRR21850461_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR218/061/SRR21850461/SRR21850461_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR218/061/SRR21850461/SRR21850461_2.fastq.gz"
"SRX17839043","/seqFiles/fastq/SRX17839043_SRR21850460_1.fastq.gz","/seqFiles/fastq/SRX17839043_SRR21850460_2.fastq.gz","SRX17839043_SRR21850460","SRR21850460","SRX17839043","SAMN31227228","SRS15361157","PRJNA888945","SRP401772","SRA1516901","WT24-1minus_R1_clipped.fastq.bz2","s_venez_24h_ctrl_rep1","s_venez_24h_ctrl","PRJNA888945","PAIRED","unspecified","TRANSCRIPTOMIC","RNA-Seq","s_venez_24h_ctrl_rep1","NextSeq 500","ILLUMINA","5144572329","17235357","54571","Streptomyces venezuelae","Streptomyces venezuelae NRRL B-65442, 24h after control treatment","NextSeq 500 sequencing: RNA-Seq of Streptomyces venezuelae: 24h after mock treatment (water)","RNA-seq of Streptomyces venezuelae under ethanol shock","Streptomyces venezuelae NRRL B-65442, 24h after control treatment","728c6667d0a20d211ffda275e26f0868;2fd44ac35fc0dd5123d6c43f30335675","1381425143;1359696027","ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/060/SRR21850460/SRR21850460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/060/SRR21850460/SRR21850460_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/060/SRR21850460/SRR21850460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/060/SRR21850460/SRR21850460_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR218/060/SRR21850460/SRR21850460_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR218/060/SRR21850460/SRR21850460_2.fastq.gz"
"SRX24029863","/seqFiles/fastq/SRX24029863_SRR28425853_1.fastq.gz","/seqFiles/fastq/SRX24029863_SRR28425853_2.fastq.gz","SRX24029863_SRR28425853","SRR28425853","SRX24029863","SAMN40584811","SRS20823457","PRJNA1091044","SRP497335","SRA1832226","D5003-20_1.fq.gz","F17FTSECKF1330_STRplnP_1","SVEN_20","PRJNA1091044","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","F17FTSECKF1330_STRplnP_1","HiSeq X Five","ILLUMINA","1304045600","6520228","54571","Streptomyces venezuelae","Microbe sample from Streptomyces venezuelae","HiSeq X Five sequencing: RNA-Seq of Streptomyces venezuelae","Transcriptome analysis of D5003 and ISP5230","Microbe sample from Streptomyces venezuelae","79ed92ad39f9e7b28c3c1cf60b7eb9d8;7c9237167a905e5c1b304515105e194b","253239923;255243834","ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/053/SRR28425853/SRR28425853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/053/SRR28425853/SRR28425853_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/053/SRR28425853/SRR28425853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/053/SRR28425853/SRR28425853_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/053/SRR28425853/SRR28425853_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/053/SRR28425853/SRR28425853_2.fastq.gz"
"SRX24029864","/seqFiles/fastq/SRX24029864_SRR28425852_1.fastq.gz","/seqFiles/fastq/SRX24029864_SRR28425852_2.fastq.gz","SRX24029864_SRR28425852","SRR28425852","SRX24029864","SAMN40584812","SRS20823456","PRJNA1091044","SRP497335","SRA1832226","SVEN-20_1.fq.gz","F17FTSECKF1330_STRplnP_2","D5003_20","PRJNA1091044","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","F17FTSECKF1330_STRplnP_2","HiSeq X Five","ILLUMINA","1304449000","6522245","54571","Streptomyces venezuelae","Microbe sample from Streptomyces venezuelae","HiSeq X Five sequencing: RNA-Seq of Streptomyces venezuelae","Transcriptome analysis of D5003 and ISP5230","Microbe sample from Streptomyces venezuelae","99050600425b54fec57885f74bdfd268;01673edaf2f1f74caf6446c416aceeb5","257593952;259475862","ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/052/SRR28425852/SRR28425852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/052/SRR28425852/SRR28425852_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/052/SRR28425852/SRR28425852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/052/SRR28425852/SRR28425852_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/052/SRR28425852/SRR28425852_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/052/SRR28425852/SRR28425852_2.fastq.gz"
"SRX24031686","/seqFiles/fastq/SRX24031686_SRR28427680_1.fastq.gz","/seqFiles/fastq/SRX24031686_SRR28427680_2.fastq.gz","SRX24031686_SRR28427680","SRR28427680","SRX24031686","SAMN40588694","SRS20825198","PRJNA1091172","SRP497383","SRA1832291","SVEN_14_1.fq.gz","F21FTSECKF9186_1","SVEN_14","PRJNA1091172","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","F21FTSECKF9186_1","DNBSEQ-G400","DNBSEQ","1472862400","7364312","54571","Streptomyces venezuelae","Microbe sample from Streptomyces venezuelae","DNBSEQ-G400 sequencing: RNA-Seq of Streptomyces venezuelae","Transcriptome analysis of D5003 and ISP5230 in different times","Microbe sample from Streptomyces venezuelae","df4b3a43685a21f45cbec710956affa7;01c78302082baf6eb131bb50079ed31b","276657359;277474431","ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/080/SRR28427680/SRR28427680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/080/SRR28427680/SRR28427680_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/080/SRR28427680/SRR28427680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/080/SRR28427680/SRR28427680_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/080/SRR28427680/SRR28427680_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/080/SRR28427680/SRR28427680_2.fastq.gz"
"SRX24031687","/seqFiles/fastq/SRX24031687_SRR28427679_1.fastq.gz","/seqFiles/fastq/SRX24031687_SRR28427679_2.fastq.gz","SRX24031687_SRR28427679","SRR28427679","SRX24031687","SAMN40588695","SRS20825199","PRJNA1091172","SRP497383","SRA1832291","SVEN_24_1.fq.gz","F21FTSECKF9186_2","SVEN_24","PRJNA1091172","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","F21FTSECKF9186_2","DNBSEQ-G400","DNBSEQ","1334624800","6673124","54571","Streptomyces venezuelae","Microbe sample from Streptomyces venezuelae","DNBSEQ-G400 sequencing: RNA-Seq of Streptomyces venezuelae","Transcriptome analysis of D5003 and ISP5230 in different times","Microbe sample from Streptomyces venezuelae","1b666f3ec36853440f6902ed67e86ef3;7821098f49d6c20e44c410349d7b032d","238680525;239736193","ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/079/SRR28427679/SRR28427679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/079/SRR28427679/SRR28427679_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/079/SRR28427679/SRR28427679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/079/SRR28427679/SRR28427679_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/079/SRR28427679/SRR28427679_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/079/SRR28427679/SRR28427679_2.fastq.gz"
"SRX24031688","/seqFiles/fastq/SRX24031688_SRR28427678_1.fastq.gz","/seqFiles/fastq/SRX24031688_SRR28427678_2.fastq.gz","SRX24031688_SRR28427678","SRR28427678","SRX24031688","SAMN40588696","SRS20825200","PRJNA1091172","SRP497383","SRA1832291","SVEN_38_1.fq.gz","F21FTSECKF9186_3","SVEN_38","PRJNA1091172","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","F21FTSECKF9186_3","DNBSEQ-G400","DNBSEQ","1223428800","6117144","54571","Streptomyces venezuelae","Microbe sample from Streptomyces venezuelae","DNBSEQ-G400 sequencing: RNA-Seq of Streptomyces venezuelae","Transcriptome analysis of D5003 and ISP5230 in different times","Microbe sample from Streptomyces venezuelae","1820c3fab76f87f0469ec1f9c36de196;cb46cf223538005cecf2b8f21b027f5e","185523857;186324219","ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/078/SRR28427678/SRR28427678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/078/SRR28427678/SRR28427678_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/078/SRR28427678/SRR28427678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/078/SRR28427678/SRR28427678_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/078/SRR28427678/SRR28427678_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/078/SRR28427678/SRR28427678_2.fastq.gz"
"SRX24031689","/seqFiles/fastq/SRX24031689_SRR28427677_1.fastq.gz","/seqFiles/fastq/SRX24031689_SRR28427677_2.fastq.gz","SRX24031689_SRR28427677","SRR28427677","SRX24031689","SAMN40588697","SRS20825201","PRJNA1091172","SRP497383","SRA1832291","D5003_14_1.fq.gz","F21FTSECKF9186_4","D5003_14","PRJNA1091172","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","F21FTSECKF9186_4","DNBSEQ-G400","DNBSEQ","1467217800","7336089","54571","Streptomyces venezuelae","Microbe sample from Streptomyces venezuelae","DNBSEQ-G400 sequencing: RNA-Seq of Streptomyces venezuelae","Transcriptome analysis of D5003 and ISP5230 in different times","Microbe sample from Streptomyces venezuelae","b47ec41f9381771a6e4d67881ee4ae86;a8424c191a9739240644e6126ac7ffbe","267009247;267496626","ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/077/SRR28427677/SRR28427677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/077/SRR28427677/SRR28427677_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/077/SRR28427677/SRR28427677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/077/SRR28427677/SRR28427677_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/077/SRR28427677/SRR28427677_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/077/SRR28427677/SRR28427677_2.fastq.gz"
"SRX24031690","/seqFiles/fastq/SRX24031690_SRR28427676_1.fastq.gz","/seqFiles/fastq/SRX24031690_SRR28427676_2.fastq.gz","SRX24031690_SRR28427676","SRR28427676","SRX24031690","SAMN40588698","SRS20825202","PRJNA1091172","SRP497383","SRA1832291","D5003_24_1.fq.gz","F21FTSECKF9186_5","D5003_24","PRJNA1091172","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","F21FTSECKF9186_5","DNBSEQ-G400","DNBSEQ","1467384400","7336922","54571","Streptomyces venezuelae","Microbe sample from Streptomyces venezuelae","DNBSEQ-G400 sequencing: RNA-Seq of Streptomyces venezuelae","Transcriptome analysis of D5003 and ISP5230 in different times","Microbe sample from Streptomyces venezuelae","2ab963a52bd43b7143908c0c8cdc8aca;1e23175143bede59e881cce4e8fbb739","256016797;256617499","ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/076/SRR28427676/SRR28427676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/076/SRR28427676/SRR28427676_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/076/SRR28427676/SRR28427676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/076/SRR28427676/SRR28427676_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/076/SRR28427676/SRR28427676_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/076/SRR28427676/SRR28427676_2.fastq.gz"
"SRX24031691","/seqFiles/fastq/SRX24031691_SRR28427675_1.fastq.gz","/seqFiles/fastq/SRX24031691_SRR28427675_2.fastq.gz","SRX24031691_SRR28427675","SRR28427675","SRX24031691","SAMN40588699","SRS20825203","PRJNA1091172","SRP497383","SRA1832291","D5003_38_1.fq.gz","F21FTSECKF9186_6","D5003_38","PRJNA1091172","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","F21FTSECKF9186_6","DNBSEQ-G400","DNBSEQ","1326668600","6633343","54571","Streptomyces venezuelae","Microbe sample from Streptomyces venezuelae","DNBSEQ-G400 sequencing: RNA-Seq of Streptomyces venezuelae","Transcriptome analysis of D5003 and ISP5230 in different times","Microbe sample from Streptomyces venezuelae","66bff349eca45e27610789e556528e54;03f1dba7b17d361e028ad47d7e2d05df","213317758;214640538","ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/075/SRR28427675/SRR28427675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/075/SRR28427675/SRR28427675_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/075/SRR28427675/SRR28427675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/075/SRR28427675/SRR28427675_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/075/SRR28427675/SRR28427675_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/075/SRR28427675/SRR28427675_2.fastq.gz"
"SRX24154462","/seqFiles/fastq/SRX24154462_SRR28554896_1.fastq.gz","/seqFiles/fastq/SRX24154462_SRR28554896_2.fastq.gz","SRX24154462_SRR28554896","SRR28554896","SRX24154462","SAMN40749372","SRS20935570","PRJNA1096261","SRP499722","SRA1839573","SVE1_1.fq.gz","1","SVE1","PRJNA1096261","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","1","Illumina NovaSeq 6000","ILLUMINA","2390337300","7967791","953739","Streptomyces venezuelae ATCC 10712","SVE-6h","Illumina NovaSeq 6000 sequencing: RNA-seq of Streptomyces venezuelae","Streptomyces venezuelae transcriptome","without ethanol 6 h","bc27ce18ead3a3ff40880bddc345dcb1;27a71e3d99f36cf56b838a2c396fceb7","421859881;421028493","ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/096/SRR28554896/SRR28554896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/096/SRR28554896/SRR28554896_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/096/SRR28554896/SRR28554896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/096/SRR28554896/SRR28554896_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR285/096/SRR28554896/SRR28554896_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR285/096/SRR28554896/SRR28554896_2.fastq.gz"
"SRX24154463","/seqFiles/fastq/SRX24154463_SRR28554895_1.fastq.gz","/seqFiles/fastq/SRX24154463_SRR28554895_2.fastq.gz","SRX24154463_SRR28554895","SRR28554895","SRX24154463","SAMN40749373","SRS20935571","PRJNA1096261","SRP499722","SRA1839573","SVE1_E_1.fq.gz","2","SVE1_E","PRJNA1096261","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","2","Illumina NovaSeq 6000","ILLUMINA","2293258200","7644194","953739","Streptomyces venezuelae ATCC 10712","SVE-6h-E","Illumina NovaSeq 6000 sequencing: RNA-seq of Streptomyces venezuelae","Streptomyces venezuelae transcriptome","post-ethnaol shock 6 h","b3ba06edd46f906dbac410ab26a232d2;62a5fa572f53fda8b308d2a1bd89f5c2","380894254;381369626","ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/095/SRR28554895/SRR28554895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/095/SRR28554895/SRR28554895_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/095/SRR28554895/SRR28554895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/095/SRR28554895/SRR28554895_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR285/095/SRR28554895/SRR28554895_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR285/095/SRR28554895/SRR28554895_2.fastq.gz"
"SRX24154464","/seqFiles/fastq/SRX24154464_SRR28554894_1.fastq.gz","/seqFiles/fastq/SRX24154464_SRR28554894_2.fastq.gz","SRX24154464_SRR28554894","SRR28554894","SRX24154464","SAMN40749374","SRS20935572","PRJNA1096261","SRP499722","SRA1839573","SVE3_1.fq.gz","3","SVE3","PRJNA1096261","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","3","Illumina NovaSeq 6000","ILLUMINA","2280643200","7602144","953739","Streptomyces venezuelae ATCC 10712","SVE-30h","Illumina NovaSeq 6000 sequencing: RNA-seq of Streptomyces venezuelae","Streptomyces venezuelae transcriptome","without ethanol 30 h","a7dc3c7fc44f3ba67598bfd9c077f7a8;8d37aebf09458d0eb9ba79a545b73128","412621472;411992379","ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/094/SRR28554894/SRR28554894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/094/SRR28554894/SRR28554894_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/094/SRR28554894/SRR28554894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/094/SRR28554894/SRR28554894_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR285/094/SRR28554894/SRR28554894_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR285/094/SRR28554894/SRR28554894_2.fastq.gz"
"SRX24154465","/seqFiles/fastq/SRX24154465_SRR28554893_1.fastq.gz","/seqFiles/fastq/SRX24154465_SRR28554893_2.fastq.gz","SRX24154465_SRR28554893","SRR28554893","SRX24154465","SAMN40749375","SRS20935573","PRJNA1096261","SRP499722","SRA1839573","SVE3_E_1.fq.gz","4","SVE3_E","PRJNA1096261","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","4","Illumina NovaSeq 6000","ILLUMINA","2555965200","8519884","953739","Streptomyces venezuelae ATCC 10712","SVE-30h-E","Illumina NovaSeq 6000 sequencing: RNA-seq of Streptomyces venezuelae","Streptomyces venezuelae transcriptome","post-ethnaol shock 30 h","d22d2ba38ec44ab336ca8c92ec73384b;c20b12314c149f5d0c82d0a354b46635","421207763;421733810","ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/093/SRR28554893/SRR28554893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/093/SRR28554893/SRR28554893_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/093/SRR28554893/SRR28554893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/093/SRR28554893/SRR28554893_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR285/093/SRR28554893/SRR28554893_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR285/093/SRR28554893/SRR28554893_2.fastq.gz"
