sample,fastq_1,fastq_2,id,run_accession,experiment_accession,sample_accession,secondary_sample_accession,study_accession,secondary_study_accession,submission_accession,run_alias,experiment_alias,sample_alias,study_alias,library_layout,library_selection,library_source,library_strategy,library_name,instrument_model,instrument_platform,base_count,read_count,tax_id,scientific_name,sample_title,experiment_title,study_title,sample_description,fastq_md5,fastq_bytes,fastq_ftp,fastq_galaxy,fastq_aspera
SRX23125243,/seqFiles/fastq/SRX23125243_SRR27453542_1.fastq.gz,/seqFiles/fastq/SRX23125243_SRR27453542_2.fastq.gz,SRX23125243_SRR27453542,SRR27453542,SRX23125243,SAMN39289572,SRS20078634,PRJNA1062162,SRP482379,SRA1781093,merged_L-galactose-1_R1_001.fastq.gz,L-galactose-1,L-galactose-1,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,L-galactose-1,Illumina NovaSeq 6000,ILLUMINA,8534469000,28448230,1886,Streptomyces albidoflavus,L-galactose-1,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: Carbon source L-Galactose,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,L-galactose-1,f0cacb1409bdacd6a2501dd545ff0c0e;18ac2dcce1da2142fe4af810a7994cc8,1524212725;1566196123,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/042/SRR27453542/SRR27453542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/042/SRR27453542/SRR27453542_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/042/SRR27453542/SRR27453542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/042/SRR27453542/SRR27453542_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/042/SRR27453542/SRR27453542_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/042/SRR27453542/SRR27453542_2.fastq.gz
SRX23125244,/seqFiles/fastq/SRX23125244_SRR27453541_1.fastq.gz,/seqFiles/fastq/SRX23125244_SRR27453541_2.fastq.gz,SRX23125244_SRR27453541,SRR27453541,SRX23125244,SAMN39289573,SRS20078636,PRJNA1062162,SRP482379,SRA1781093,merged_L-galactose-2_R1_001.fastq.gz,L-galactose-2,L-galactose-2,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,L-galactose-2,Illumina NovaSeq 6000,ILLUMINA,9090546300,30301821,1886,Streptomyces albidoflavus,L-galactose-2,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: Carbon source L-Galactose,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,L-galactose-2,c689d59f6f8a2d2a5573da27c3e87099;2148c1c81f324d162ab0bcb0d3e5c872,1647769101;1660502145,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/041/SRR27453541/SRR27453541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/041/SRR27453541/SRR27453541_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/041/SRR27453541/SRR27453541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/041/SRR27453541/SRR27453541_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/041/SRR27453541/SRR27453541_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/041/SRR27453541/SRR27453541_2.fastq.gz
SRX23125245,/seqFiles/fastq/SRX23125245_SRR27453540_1.fastq.gz,/seqFiles/fastq/SRX23125245_SRR27453540_2.fastq.gz,SRX23125245_SRR27453540,SRR27453540,SRX23125245,SAMN39289574,SRS20078635,PRJNA1062162,SRP482379,SRA1781093,merged_MSG-1A_R1_001.fastq.gz,MSG-1A,MSG-1A,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,MSG-1A,Illumina NovaSeq 6000,ILLUMINA,8661545400,28871818,1886,Streptomyces albidoflavus,MSG-1A,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: MSG medium,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,MSG-1A,3af8648b19bc04819c57502eb31b7249;4a98f3c663e74f0ac818ede31c29a1aa,1256876440;1321346758,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/040/SRR27453540/SRR27453540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/040/SRR27453540/SRR27453540_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/040/SRR27453540/SRR27453540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/040/SRR27453540/SRR27453540_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/040/SRR27453540/SRR27453540_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/040/SRR27453540/SRR27453540_2.fastq.gz
SRX23125246,/seqFiles/fastq/SRX23125246_SRR27453539_1.fastq.gz,/seqFiles/fastq/SRX23125246_SRR27453539_2.fastq.gz,SRX23125246_SRR27453539,SRR27453539,SRX23125246,SAMN39289575,SRS20078637,PRJNA1062162,SRP482379,SRA1781093,merged_MSG-1B_R1_001.fastq.gz,MSG-1B,MSG-1B,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,MSG-1B,Illumina NovaSeq 6000,ILLUMINA,7794064800,25980216,1886,Streptomyces albidoflavus,MSG-1B,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: MSG medium,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,MSG-1B,7f9cccb9310fd52d7dd22643e44605b4;b869a41b04b7b43850d2c5671287872a,1130539934;1181025327,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/039/SRR27453539/SRR27453539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/039/SRR27453539/SRR27453539_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/039/SRR27453539/SRR27453539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/039/SRR27453539/SRR27453539_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/039/SRR27453539/SRR27453539_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/039/SRR27453539/SRR27453539_2.fastq.gz
SRX23125247,/seqFiles/fastq/SRX23125247_SRR27453538_1.fastq.gz,/seqFiles/fastq/SRX23125247_SRR27453538_2.fastq.gz,SRX23125247_SRR27453538,SRR27453538,SRX23125247,SAMN39289576,SRS20078638,PRJNA1062162,SRP482379,SRA1781093,merged_MSG-2A_R1_001.fastq.gz,MSG-2A,MSG-2A,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,MSG-2A,Illumina NovaSeq 6000,ILLUMINA,8999586600,29998622,1886,Streptomyces albidoflavus,MSG-2A,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: MSG medium,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,MSG-2A,308d513ba4511771fe8f225b0195fa59;5f0c29009bbe12b1a5c87e672476a4f0,1248517918;1320131698,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/038/SRR27453538/SRR27453538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/038/SRR27453538/SRR27453538_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/038/SRR27453538/SRR27453538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/038/SRR27453538/SRR27453538_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/038/SRR27453538/SRR27453538_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/038/SRR27453538/SRR27453538_2.fastq.gz
SRX23125248,/seqFiles/fastq/SRX23125248_SRR27453537_1.fastq.gz,/seqFiles/fastq/SRX23125248_SRR27453537_2.fastq.gz,SRX23125248_SRR27453537,SRR27453537,SRX23125248,SAMN39289577,SRS20078639,PRJNA1062162,SRP482379,SRA1781093,merged_MSG-2B_R1_001.fastq.gz,MSG-2B,MSG-2B,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,MSG-2B,Illumina NovaSeq 6000,ILLUMINA,9026656200,30088854,1886,Streptomyces albidoflavus,MSG-2B,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: MSG medium,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,MSG-2B,b6aec1f96b3b55972858edaa5163bbff;4b35885fc934ff544302eb5a79b01c69,1334872942;1366549240,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/037/SRR27453537/SRR27453537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/037/SRR27453537/SRR27453537_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/037/SRR27453537/SRR27453537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/037/SRR27453537/SRR27453537_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/037/SRR27453537/SRR27453537_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/037/SRR27453537/SRR27453537_2.fastq.gz
SRX23125249,/seqFiles/fastq/SRX23125249_SRR27453536_1.fastq.gz,/seqFiles/fastq/SRX23125249_SRR27453536_2.fastq.gz,SRX23125249_SRR27453536,SRR27453536,SRX23125249,SAMN39289578,SRS20078640,PRJNA1062162,SRP482379,SRA1781093,575_R1_001.fastq.gz,575-Mannose,575-Mannose,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,575-Mannose,Illumina NovaSeq 6000,ILLUMINA,5901831900,19672773,1886,Streptomyces albidoflavus,575-Mannose,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: Carbon source Mannose,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,575-Mannose,65f7e3d8d93fd8b42f3e43218a1ae453;f7e09e50e35a554971476bba53eef97d,916102770;920730140,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/036/SRR27453536/SRR27453536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/036/SRR27453536/SRR27453536_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/036/SRR27453536/SRR27453536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/036/SRR27453536/SRR27453536_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/036/SRR27453536/SRR27453536_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/036/SRR27453536/SRR27453536_2.fastq.gz
SRX23125250,/seqFiles/fastq/SRX23125250_SRR27453599_1.fastq.gz,/seqFiles/fastq/SRX23125250_SRR27453599_2.fastq.gz,SRX23125250_SRR27453599,SRR27453599,SRX23125250,SAMN39289579,SRS20078641,PRJNA1062162,SRP482379,SRA1781093,576_R1_001.fastq.gz,576-Mannose,576-Mannose,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,576-Mannose,Illumina NovaSeq 6000,ILLUMINA,5473244400,18244148,1886,Streptomyces albidoflavus,576-Mannose,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: Carbon source Mannose,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,576-Mannose,600e083e3694a6f721fc3b39d3ebbfe7;b5b160f2dd4ffcf801e8ce98a598c567,917891241;916444473,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/099/SRR27453599/SRR27453599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/099/SRR27453599/SRR27453599_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/099/SRR27453599/SRR27453599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/099/SRR27453599/SRR27453599_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/099/SRR27453599/SRR27453599_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/099/SRR27453599/SRR27453599_2.fastq.gz
SRX23125251,/seqFiles/fastq/SRX23125251_SRR27453535_1.fastq.gz,/seqFiles/fastq/SRX23125251_SRR27453535_2.fastq.gz,SRX23125251_SRR27453535,SRR27453535,SRX23125251,SAMN39289515,SRS20078642,PRJNA1062162,SRP482379,SRA1781093,149_R1_001.fastq.gz,149-LAlanine,149-LAlanine,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,149-LAlanine,Illumina NovaSeq 6000,ILLUMINA,17286924300,57623081,1886,Streptomyces albidoflavus,149-LAlanine,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: Carbon source L-Alanine,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,149-LAlanine,3e6eb35d5d98a8b0bbabc987157936b8;4720811c56f29b72717b7fce069ffa10,3179584735;3244673374,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/035/SRR27453535/SRR27453535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/035/SRR27453535/SRR27453535_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/035/SRR27453535/SRR27453535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/035/SRR27453535/SRR27453535_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/035/SRR27453535/SRR27453535_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/035/SRR27453535/SRR27453535_2.fastq.gz
SRX23125252,/seqFiles/fastq/SRX23125252_SRR27453534_1.fastq.gz,/seqFiles/fastq/SRX23125252_SRR27453534_2.fastq.gz,SRX23125252_SRR27453534,SRR27453534,SRX23125252,SAMN39289551,SRS20078643,PRJNA1062162,SRP482379,SRA1781093,333_R1_001.fastq.gz,333-DNPM,333-DNPM,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,333-DNPM,Illumina NovaSeq 6000,ILLUMINA,9460955100,31536517,1886,Streptomyces albidoflavus,333-DNPM,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: Carbon source DNPM production media,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,333-DNPM,23c21c5bb74edf36facae83f74f09600;57d6da058bef4b1e5f7e6624fb40e84f,1701961411;1675218945,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/034/SRR27453534/SRR27453534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/034/SRR27453534/SRR27453534_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/034/SRR27453534/SRR27453534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/034/SRR27453534/SRR27453534_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/034/SRR27453534/SRR27453534_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/034/SRR27453534/SRR27453534_2.fastq.gz
SRX23125253,/seqFiles/fastq/SRX23125253_SRR27453533_1.fastq.gz,/seqFiles/fastq/SRX23125253_SRR27453533_2.fastq.gz,SRX23125253_SRR27453533,SRR27453533,SRX23125253,SAMN39289552,SRS20078644,PRJNA1062162,SRP482379,SRA1781093,334_R1_001.fastq.gz,334-DNPM,334-DNPM,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,334-DNPM,Illumina NovaSeq 6000,ILLUMINA,7353953400,24513178,1886,Streptomyces albidoflavus,334-DNPM,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: Carbon source DNPM production media,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,334-DNPM,6156f57a168cc9844af03d846a474301;4251427e12bb868fdeff009303d027db,1421102321;1436572464,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/033/SRR27453533/SRR27453533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/033/SRR27453533/SRR27453533_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/033/SRR27453533/SRR27453533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/033/SRR27453533/SRR27453533_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/033/SRR27453533/SRR27453533_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/033/SRR27453533/SRR27453533_2.fastq.gz
SRX23125254,/seqFiles/fastq/SRX23125254_SRR27453532_1.fastq.gz,/seqFiles/fastq/SRX23125254_SRR27453532_2.fastq.gz,SRX23125254_SRR27453532,SRR27453532,SRX23125254,SAMN39289553,SRS20078645,PRJNA1062162,SRP482379,SRA1781093,353_R1_001.fastq.gz,353-24hISP2,353-24hISP2,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,353-24hISP2,Illumina NovaSeq 6000,ILLUMINA,6960646200,23202154,1886,Streptomyces albidoflavus,353-24hISP2,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: ISP2 media at 24H,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,353-24hISP2,a33e2f898c5c001252ea09f71f49d597;35d7014fde30aff30d8cefa0afa6a64c,1284146271;1290592477,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/032/SRR27453532/SRR27453532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/032/SRR27453532/SRR27453532_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/032/SRR27453532/SRR27453532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/032/SRR27453532/SRR27453532_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/032/SRR27453532/SRR27453532_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/032/SRR27453532/SRR27453532_2.fastq.gz
SRX23125255,/seqFiles/fastq/SRX23125255_SRR27453531_1.fastq.gz,/seqFiles/fastq/SRX23125255_SRR27453531_2.fastq.gz,SRX23125255_SRR27453531,SRR27453531,SRX23125255,SAMN39289554,SRS20078647,PRJNA1062162,SRP482379,SRA1781093,354_R1_001.fastq.gz,354-24hISP2,354-24hISP2,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,354-24hISP2,Illumina NovaSeq 6000,ILLUMINA,6024897600,20082992,1886,Streptomyces albidoflavus,354-24hISP2,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: ISP2 media at 24H,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,354-24hISP2,04c1898fbf08f488275f04acee743227;1526fe590e2251e9fd829bfa88b03657,1152203363;1141169426,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/031/SRR27453531/SRR27453531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/031/SRR27453531/SRR27453531_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/031/SRR27453531/SRR27453531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/031/SRR27453531/SRR27453531_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/031/SRR27453531/SRR27453531_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/031/SRR27453531/SRR27453531_2.fastq.gz
SRX23125256,/seqFiles/fastq/SRX23125256_SRR27453530_1.fastq.gz,/seqFiles/fastq/SRX23125256_SRR27453530_2.fastq.gz,SRX23125256_SRR27453530,SRR27453530,SRX23125256,SAMN39289555,SRS20078646,PRJNA1062162,SRP482379,SRA1781093,358_R1_001.fastq.gz,358-24hMSG,358-24hMSG,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,358-24hMSG,Illumina NovaSeq 6000,ILLUMINA,5306685300,17688951,1886,Streptomyces albidoflavus,358-24hMSG,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: MSG media at 24H,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,358-24hMSG,9e009a381c8ee6b5edadd3a29a99c71d;05e3f088de495c88fa4d714d91958df3,901394299;910542491,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/030/SRR27453530/SRR27453530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/030/SRR27453530/SRR27453530_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/030/SRR27453530/SRR27453530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/030/SRR27453530/SRR27453530_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/030/SRR27453530/SRR27453530_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/030/SRR27453530/SRR27453530_2.fastq.gz
SRX23125257,/seqFiles/fastq/SRX23125257_SRR27453529_1.fastq.gz,/seqFiles/fastq/SRX23125257_SRR27453529_2.fastq.gz,SRX23125257_SRR27453529,SRR27453529,SRX23125257,SAMN39289556,SRS20078648,PRJNA1062162,SRP482379,SRA1781093,359_R1_001.fastq.gz,359-24hMSG,359-24hMSG,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,359-24hMSG,Illumina NovaSeq 6000,ILLUMINA,5617730100,18725767,1886,Streptomyces albidoflavus,359-24hMSG,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: MSG media at 24H,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,359-24hMSG,27500c3101bffb9cb148f27d964c6062;8fc72afa8abe3cf7b3ba301d7d5aedc5,976728377;1006775098,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/029/SRR27453529/SRR27453529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/029/SRR27453529/SRR27453529_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/029/SRR27453529/SRR27453529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/029/SRR27453529/SRR27453529_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/029/SRR27453529/SRR27453529_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/029/SRR27453529/SRR27453529_2.fastq.gz
SRX23125258,/seqFiles/fastq/SRX23125258_SRR27453528_1.fastq.gz,/seqFiles/fastq/SRX23125258_SRR27453528_2.fastq.gz,SRX23125258_SRR27453528,SRR27453528,SRX23125258,SAMN39289557,SRS20078649,PRJNA1062162,SRP482379,SRA1781093,360_R1_001.fastq.gz,360-24hMSG,360-24hMSG,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,360-24hMSG,Illumina NovaSeq 6000,ILLUMINA,7471516200,24905054,1886,Streptomyces albidoflavus,360-24hMSG,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: MSG media at 24H,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,360-24hMSG,91b790a8e3ae794b95c7acb8e3449852;2b99bcef2ddfd4838c81c7595088d22f,1290891887;1264702199,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/028/SRR27453528/SRR27453528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/028/SRR27453528/SRR27453528_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/028/SRR27453528/SRR27453528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/028/SRR27453528/SRR27453528_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/028/SRR27453528/SRR27453528_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/028/SRR27453528/SRR27453528_2.fastq.gz
SRX23125259,/seqFiles/fastq/SRX23125259_SRR27453527_1.fastq.gz,/seqFiles/fastq/SRX23125259_SRR27453527_2.fastq.gz,SRX23125259_SRR27453527,SRR27453527,SRX23125259,SAMN39289558,SRS20078650,PRJNA1062162,SRP482379,SRA1781093,365_R1_001.fastq.gz,365-48hISP2,365-48hISP2,PRJNA1062162,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,365-48hISP2,Illumina NovaSeq 6000,ILLUMINA,6453652200,21512174,1886,Streptomyces albidoflavus,365-48hISP2,Illumina NovaSeq 6000 sequencing: RNA Seq of Streptomyces albidoflavus: ISP2 media at 48H,Genome-wide analysis of the transcriptional regulatory network in Streptomyces albidoflavus J1074 under diverse growth conditions.,365-48hISP2,c363c495ba20cb47de3b14f37084a9fc;c0950ea5109c549c7252b45a9bbba741,1188012130;1194625720,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/027/SRR27453527/SRR27453527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/027/SRR27453527/SRR27453527_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/027/SRR27453527/SRR27453527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/027/SRR27453527/SRR27453527_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/027/SRR27453527/SRR27453527_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR274/027/SRR27453527/SRR27453527_2.fastq.gz
