,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
1170,HW372_06840,ECD_02333,97.987,149,3,0,1,149,1,149,5.5199999999999996e-104,291.0,149,1.0,<=>
1171,HW372_06845,ECD_02332,97.906,191,4,0,1,191,1,191,4.02e-141,388.0,191,1.0,<=>
1172,HW372_06850,ECD_02331,99.666,299,1,0,1,299,1,299,0.0,621.0,299,1.0,<=>
1173,HW372_06855,ECD_02329,98.523,474,7,0,1,474,1,474,0.0,931.0,474,1.0,<=>
1174,HW372_06860,ECD_02328,96.644,298,10,0,1,298,1,298,0.0,582.0,298,1.0,<=>
1175,HW372_06865,ECD_02326,98.859,263,3,0,1,263,1,263,0.0,528.0,263,1.0,<=>
1176,HW372_06870,ECD_02325,99.11,337,3,0,1,337,1,337,0.0,688.0,338,0.9970414201183432,<=>
1177,HW372_06875,ECD_02324,98.195,277,5,0,1,277,1,277,0.0,537.0,277,1.0,<=>
1178,HW372_06880,ECD_02323,99.656,291,1,0,1,291,1,291,0.0,582.0,291,1.0,<=>
1179,HW372_06885,ECD_02322,99.178,365,3,0,1,365,1,365,0.0,739.0,365,1.0,<=>
1180,HW372_06890,ECD_02321,99.34,303,2,0,1,303,1,303,0.0,617.0,303,1.0,<=>
1181,HW372_06895,ECD_02319,97.541,122,3,0,1,122,1,122,1.83e-88,249.0,122,1.0,<=>
1182,HW372_06900,ECD_02318,98.94,283,3,0,1,283,1,283,0.0,575.0,283,1.0,<=>
1183,HW372_06905,ECD_02317,100.0,169,0,0,1,169,1,169,7.54e-117,325.0,169,1.0,<=>
1184,HW372_06910,ECD_02316,99.826,575,1,0,1,575,1,575,0.0,1162.0,575,1.0,<=>
1185,HW372_06915,ECD_02315,100.0,85,0,0,1,85,1,85,4.55e-58,169.0,85,1.0,<=>
1186,HW372_06920,ECD_02314,100.0,323,0,0,1,323,1,323,0.0,650.0,323,1.0,<=>
1187,HW372_06925,ECD_02313,99.605,253,1,0,1,253,1,253,0.0,510.0,253,1.0,<=>
1188,HW372_06930,ECD_02312,98.193,332,2,1,1,332,1,328,0.0,650.0,332,1.0,<=>
1189,HW372_06935,ECD_02311,99.553,671,3,0,1,671,1,671,0.0,1360.0,671,1.0,<=>
1190,HW372_06940,ECD_02310,98.611,72,1,0,1,72,1,72,2.12e-47,142.0,72,1.0,<=>
1191,HW372_06945,ECD_02309,99.699,332,1,0,1,332,1,332,0.0,667.0,332,1.0,<=>
1192,HW372_06950,ECD_02308,99.351,308,2,0,1,308,1,308,0.0,622.0,308,1.0,<=>
1193,HW372_06965,ECD_02794,58.612,418,173,0,1,418,1,418,2.99e-176,495.0,418,1.0,
1194,HW372_06975,ECD_01564,37.023,262,161,4,8,266,4,264,1.3899999999999999e-46,155.0,294,0.891156462585034,
1195,HW372_07000,ECD_02306,99.575,471,2,0,1,471,1,471,0.0,985.0,471,1.0,<=>
1196,HW372_07005,ECD_02305,93.077,130,9,0,1,130,1,130,1.4e-89,253.0,130,1.0,<=>
1197,HW372_07010,ECD_02304,100.0,114,0,0,1,114,1,114,4.47e-81,230.0,114,1.0,<=>
1198,HW372_07025,ECD_02303,97.394,729,19,0,1,729,1,729,0.0,1464.0,729,1.0,<=>
1199,HW372_07030,ECD_02302,100.0,400,0,0,1,400,1,400,0.0,787.0,400,1.0,<=>
1200,HW372_07035,ECD_02301,99.757,412,1,0,1,412,1,412,0.0,814.0,412,1.0,<=>
1201,HW372_07040,ECD_02300,99.074,108,1,0,1,108,1,108,6.95e-75,214.0,108,1.0,<=>
1202,HW372_07045,ECD_02299,98.565,418,6,0,1,418,1,418,0.0,800.0,418,1.0,<=>
1203,HW372_07050,ECD_02298,99.688,321,1,0,1,321,1,321,0.0,653.0,321,1.0,<=>
1204,HW372_07055,ECD_02297,100.0,108,0,0,1,108,1,108,3.21e-76,217.0,108,1.0,<=>
1205,HW372_07060,ECD_02296,98.795,415,5,0,1,415,1,415,0.0,804.0,415,1.0,<=>
1206,HW372_07065,ECD_02295,95.845,361,15,0,1,361,1,361,0.0,709.0,361,1.0,<=>
1207,HW372_07070,ECD_02294,97.681,345,8,0,1,345,1,345,0.0,686.0,345,1.0,<=>
1208,HW372_07075,ECD_02293,98.195,831,15,0,1,831,1,831,0.0,1677.0,831,1.0,<=>
1209,HW372_07080,ECD_02292,99.298,285,2,0,1,285,1,285,0.0,588.0,285,1.0,<=>
1210,HW372_07085,ECD_02291,99.184,245,1,1,1,245,1,244,0.0,499.0,245,1.0,<=>
1211,HW372_07090,ECD_02290,99.823,565,1,0,1,565,1,565,0.0,1154.0,565,1.0,<=>
1212,HW372_07095,ECD_02289,99.757,412,1,0,1,412,1,412,0.0,852.0,412,1.0,<=>
1213,HW372_07105,ECD_02288,98.366,306,5,0,1,306,1,306,0.0,630.0,306,1.0,<=>
1214,HW372_07110,ECD_02287,97.5,80,2,0,1,80,1,80,2.33e-52,155.0,80,1.0,<=>
1215,HW372_07115,ECD_02286,92.308,91,7,0,1,91,1,91,7.11e-60,174.0,91,1.0,<=>
1216,HW372_07120,ECD_02285,99.048,210,2,0,1,210,1,210,5.11e-154,422.0,210,1.0,<=>
1217,HW372_07125,ECD_02284,99.76,416,1,0,1,416,1,416,0.0,868.0,416,1.0,<=>
1218,HW372_07130,ECD_02283,99.645,564,2,0,1,564,1,564,0.0,1157.0,564,1.0,<=>
1219,HW372_07135,ECD_02282,99.682,314,1,0,1,314,1,314,0.0,622.0,314,1.0,<=>
1220,HW372_07140,ECD_02281,98.163,381,7,0,1,381,1,381,0.0,780.0,381,1.0,<=>
1221,HW372_07145,ECD_02280,96.742,1197,39,0,1,1197,1,1197,0.0,2412.0,1197,1.0,<=>
1222,HW372_07150,ECD_02279,100.0,204,0,0,1,204,1,204,4.4399999999999995e-152,417.0,204,1.0,<=>
1223,HW372_07155,ECD_02278,98.45,387,6,0,1,387,1,387,0.0,785.0,387,1.0,<=>
1224,HW372_07160,ECD_02277,99.219,512,4,0,1,512,1,512,0.0,1019.0,512,1.0,<=>
1225,HW372_07165,ECD_02276,98.869,442,5,0,1,442,1,442,0.0,904.0,442,1.0,<=>
1226,HW372_07170,ECD_02275,98.652,445,6,0,1,445,1,445,0.0,867.0,445,1.0,<=>
1227,HW372_07175,ECD_02274,98.371,307,5,0,1,307,1,307,0.0,630.0,315,0.9746031746031746,<=>
1228,HW372_07180,ECD_04182,45.856,181,96,1,2,180,4,184,3.0099999999999997e-55,171.0,189,0.9576719576719577,
1229,HW372_07185,ECD_04182,54.054,185,83,1,1,185,1,183,5.4300000000000006e-70,209.0,209,0.8851674641148325,
1230,HW372_07195,ECD_03531,39.833,718,354,12,1943,2649,515,1165,2.89e-148,492.0,2649,0.271045677614194,<=>
1231,HW372_07195,ECD_03531,33.846,130,75,2,1838,1967,494,612,3.21e-09,59.3,2649,0.04907512268780672,<=>
1232,HW372_07210,ECD_02273,98.387,310,5,0,1,310,1,310,0.0,625.0,310,1.0,<=>
1233,HW372_07215,ECD_02272,99.602,251,1,0,1,251,1,251,0.0,517.0,251,1.0,<=>
1234,HW372_07220,ECD_02268,76.872,454,89,6,1,446,1,446,0.0,692.0,446,1.0179372197309418,<=>
1235,HW372_07225,ECD_02267,100.0,94,0,0,1,94,1,94,1.71e-66,191.0,94,1.0,<=>
1236,HW372_07230,ECD_02266,98.853,436,5,0,1,436,1,436,0.0,878.0,436,1.0,<=>
1237,HW372_07235,ECD_02265,97.059,714,21,0,1,714,1,714,0.0,1422.0,714,1.0,<=>
1238,HW372_07240,ECD_02264,98.137,161,3,0,1,161,1,161,6.81e-117,324.0,161,1.0,<=>
1239,HW372_07245,ECD_02263,70.37,189,53,2,1,188,1,187,2.89e-86,249.0,188,1.0053191489361701,<=>
1240,HW372_07250,ECD_02262,77.891,882,194,1,1,882,1,881,0.0,1459.0,882,1.0,<=>
1241,HW372_07255,ECD_02261,77.828,221,49,0,30,250,30,250,9.990000000000001e-132,369.0,250,0.884,<=>
1242,HW372_07260,ECD_02260,58.58,169,67,2,1,167,1,168,5.37e-66,196.0,167,1.0119760479041917,<=>
1243,HW372_07265,ECD_02259,49.686,159,80,0,1,159,1,159,2.5100000000000002e-58,176.0,159,1.0,<=>
1244,HW372_07270,ECD_02258,59.649,171,65,2,9,175,13,183,2.6499999999999998e-68,202.0,175,0.9771428571428571,<=>
1245,HW372_07275,ECD_02257,43.165,278,141,6,12,285,1,265,7.76e-65,201.0,285,0.9754385964912281,<=>
1246,HW372_07280,ECD_02256,99.454,183,1,0,1,183,1,183,6.44e-137,377.0,183,1.0,<=>
1247,HW372_07285,ECD_02255,99.355,310,2,0,1,310,1,310,0.0,639.0,310,1.0,<=>
1248,HW372_07290,ECD_02254,100.0,361,0,0,1,361,1,361,0.0,739.0,361,1.0,<=>
1249,HW372_07295,ECD_02253,98.175,274,5,0,1,274,1,274,0.0,553.0,274,1.0,<=>
1250,HW372_07300,ECD_02252,100.0,269,0,0,1,269,1,269,0.0,535.0,269,1.0,<=>
1251,HW372_07305,ECD_02251,98.901,182,2,0,1,182,1,182,2.98e-138,380.0,182,1.0,<=>
1252,HW372_07310,ECD_02250,98.913,92,1,0,1,92,1,92,6.15e-63,182.0,92,1.0,<=>
1253,HW372_07315,ECD_02249,95.359,668,31,0,1,668,1,668,0.0,1330.0,668,1.0,<=>
1254,HW372_07320,ECD_02248,100.0,406,0,0,1,406,1,406,0.0,834.0,406,1.0,<=>
1255,HW372_07325,ECD_02247,98.469,392,6,0,1,392,1,392,0.0,745.0,392,1.0,<=>
1256,HW372_07330,ECD_02246,98.187,331,6,0,1,331,1,331,0.0,648.0,331,1.0,<=>
1257,HW372_07335,ECD_02245,99.206,378,3,0,1,378,1,378,0.0,763.0,378,1.0,<=>
1258,HW372_07340,ECD_02244,99.11,337,3,0,1,337,1,337,0.0,676.0,337,1.0,<=>
1259,HW372_07345,ECD_02243,99.63,270,1,0,1,270,1,270,0.0,563.0,270,1.0,<=>
1260,HW372_07350,ECD_02242,96.19,210,8,0,1,210,1,210,1.75e-148,409.0,219,0.958904109589041,<=>
1261,HW372_07355,ECD_02241,100.0,304,0,0,1,304,1,304,0.0,622.0,304,1.0,<=>
1262,HW372_07360,ECD_02240,99.289,422,3,0,1,422,1,422,0.0,855.0,422,1.0,<=>
1263,HW372_07365,ECD_02239,99.091,220,2,0,1,220,1,220,3.84e-154,423.0,220,1.0,<=>
1264,HW372_07370,ECD_02238,100.0,162,0,0,1,162,1,162,3.01e-114,318.0,162,1.0,<=>
1265,HW372_07375,ECD_02237,99.802,505,1,0,1,505,1,505,0.0,1040.0,505,1.0,<=>
1266,HW372_07380,ECD_02236,98.942,189,2,0,1,189,1,189,4.0499999999999995e-138,380.0,189,1.0,<=>
1267,HW372_07390,ECD_02234,100.0,260,0,0,1,260,1,260,0.0,532.0,260,1.0,<=>
1268,HW372_07395,ECD_02233,99.561,228,1,0,1,228,1,228,1.48e-164,450.0,228,1.0,<=>
1269,HW372_07400,ECD_02232,100.0,238,0,0,1,238,1,238,9.8e-177,482.0,238,1.0,<=>
1270,HW372_07405,ECD_02231,99.611,257,1,0,1,257,1,257,0.0,523.0,257,1.0,<=>
1271,HW372_07410,ECD_02229,98.316,297,5,0,1,297,1,297,0.0,598.0,297,1.0,<=>
1272,HW372_07415,ECD_02228,100.0,120,0,0,1,120,1,120,1.21e-86,244.0,120,1.0,<=>
1273,HW372_07420,ECD_02227,98.14,215,4,0,1,215,1,215,6.590000000000001e-160,437.0,215,1.0,<=>
1274,HW372_07425,ECD_02226,99.533,214,1,0,1,214,1,214,1.55e-159,436.0,214,1.0,<=>
1275,HW372_07430,ECD_02225,100.0,183,0,0,1,183,2,184,5.1399999999999995e-136,374.0,183,1.0,<=>
1276,HW372_07435,ECD_02224,100.0,180,0,0,1,180,1,180,3.95e-135,372.0,180,1.0,<=>
1277,HW372_07440,ECD_02223,99.605,506,2,0,1,506,1,506,0.0,1009.0,506,1.0,<=>
1278,HW372_07445,ECD_02222,99.44,714,4,0,1,714,1,714,0.0,1456.0,714,1.0,<=>
1279,HW372_07450,ECD_02221,100.0,400,0,0,1,400,1,400,0.0,824.0,400,1.0,<=>
1280,HW372_07455,ECD_02220,99.338,151,1,0,1,151,1,151,1.7900000000000002e-110,307.0,151,1.0,<=>
1281,HW372_07460,ECD_02219,100.0,164,0,0,1,164,1,164,1.1400000000000001e-125,347.0,164,1.0,<=>
1282,HW372_07465,ECD_02218,99.074,216,2,0,1,216,1,216,1e-158,434.0,216,1.0,<=>
1283,HW372_07470,ECD_02217,99.836,610,1,0,1,610,1,610,0.0,1213.0,610,1.0,<=>
1284,HW372_07475,ECD_02216,99.497,199,1,0,1,199,1,199,2.79e-149,409.0,199,1.0,<=>
1285,HW372_07480,ECD_02215,100.0,405,0,0,1,405,1,405,0.0,840.0,405,1.0,<=>
1286,HW372_07485,ECD_02214,99.045,314,1,1,1,314,1,312,0.0,634.0,314,1.0,<=>
1287,HW372_07490,ECD_02213,100.0,147,0,0,1,147,1,147,8.84e-106,295.0,147,1.0,<=>
1288,HW372_07495,ECD_02212,100.0,220,0,0,1,220,1,220,2.0299999999999998e-168,459.0,220,1.0,<=>
1289,HW372_07500,ECD_02211,99.833,600,1,0,1,600,1,600,0.0,1248.0,600,1.0,<=>
1290,HW372_07505,ECD_02210,100.0,166,0,0,1,166,1,166,1.82e-126,349.0,166,1.0,<=>
1291,HW372_07510,ECD_02209,99.775,445,1,0,1,445,1,445,0.0,915.0,445,1.0,<=>
1292,HW372_07515,ECD_02208,99.339,908,6,0,1,908,1,908,0.0,1883.0,908,1.0,<=>
1293,HW372_07520,ECD_02207,99.692,325,1,0,1,325,1,325,0.0,653.0,325,1.0,<=>
1294,HW372_07525,ECD_02206,100.0,180,0,0,1,180,1,180,2.2099999999999998e-135,372.0,180,1.0,<=>
1295,HW372_07530,ECD_02205,100.0,184,0,0,1,184,1,184,2.1700000000000003e-132,365.0,184,1.0,<=>
1296,HW372_07535,ECD_02204,100.0,100,0,0,1,100,1,100,6.63e-67,193.0,100,1.0,<=>
1297,HW372_07540,ECD_02203,99.674,613,2,0,1,613,1,613,0.0,1214.0,613,1.0,<=>
1298,HW372_07545,ECD_02202,99.607,509,2,0,1,509,1,509,0.0,1012.0,509,1.0,<=>
1299,HW372_07550,ECD_02201,99.794,485,1,0,1,485,1,485,0.0,944.0,485,1.0,<=>
1300,HW372_07555,ECD_02198,99.401,167,1,0,1,167,1,167,2.2100000000000002e-122,338.0,167,1.0,<=>
1301,HW372_07570,ECD_02195,95.738,305,13,0,1,305,1,305,0.0,607.0,305,1.0,<=>
1302,HW372_07575,ECD_02194,86.928,153,20,0,1,153,1,153,2.59e-101,284.0,153,1.0,<=>
1303,HW372_07580,ECD_02193,100.0,101,0,0,1,101,1,101,1.36e-70,202.0,101,1.0,<=>
1304,HW372_07585,ECD_02192,98.84,431,5,0,1,431,1,431,0.0,880.0,431,1.0,<=>
1305,HW372_07590,ECD_02191,98.741,556,7,0,1,556,1,556,0.0,1122.0,556,1.0,<=>
1306,HW372_07595,ECD_02190,96.825,252,8,0,1,252,1,252,0.0,502.0,252,1.0,<=>
1307,HW372_07600,ECD_02189,100.0,285,0,0,1,285,1,285,0.0,597.0,285,1.0,<=>
1308,HW372_07605,ECD_02188,97.812,320,7,0,1,320,1,320,0.0,634.0,320,1.0,<=>
1309,HW372_07610,ECD_02187,96.674,451,15,0,1,451,1,451,0.0,891.0,451,1.0,<=>
1310,HW372_07615,ECD_02186,96.591,88,3,0,1,88,1,88,1.46e-61,179.0,88,1.0,<=>
1311,HW372_07620,ECD_02185,99.219,128,1,0,1,128,1,128,3.05e-87,246.0,128,1.0,<=>
1312,HW372_07625,ECD_02184,96.396,111,4,0,1,111,1,111,2.9100000000000005e-73,210.0,111,1.0,<=>
1313,HW372_07630,ECD_02183,98.909,550,6,0,1,550,1,550,0.0,1107.0,550,1.0,<=>
1314,HW372_07635,ECD_02182,98.305,295,5,0,1,295,1,295,0.0,598.0,296,0.9966216216216216,<=>
1315,HW372_07640,ECD_02181,98.636,660,9,0,1,660,1,660,0.0,1352.0,660,1.0,<=>
1316,HW372_07645,ECD_02180,99.379,322,2,0,1,322,1,322,0.0,662.0,322,1.0,<=>
1317,HW372_07650,ECD_02179,98.681,379,5,0,1,379,7,385,0.0,774.0,379,1.0,<=>
1318,HW372_07655,ECD_02178,98.0,200,4,0,1,200,1,200,9.96e-149,408.0,200,1.0,<=>
1319,HW372_07660,ECD_02177,98.582,141,2,0,1,141,1,141,1.75e-103,289.0,141,1.0,<=>
1320,HW372_07665,ECD_02176,95.0,180,9,0,1,180,1,180,1.94e-111,312.0,180,1.0,<=>
1321,HW372_07670,ECD_02175,98.0,400,8,0,1,400,1,400,0.0,805.0,400,1.0,<=>
1322,HW372_07675,ECD_02174,97.692,260,6,0,1,260,1,260,0.0,521.0,260,1.0,<=>
1323,HW372_07680,ECD_02173,98.504,401,6,0,1,401,1,401,0.0,831.0,401,1.0,<=>
1324,HW372_07685,ECD_02172,98.834,429,5,0,1,429,1,429,0.0,842.0,429,1.0,<=>
1325,HW372_07690,ECD_02171,98.502,267,4,0,1,267,1,267,0.0,541.0,267,1.0,<=>
1326,HW372_07695,ECD_02170,95.779,308,5,1,1,308,1,300,0.0,606.0,308,1.0,<=>
1327,HW372_07700,ECD_02169,99.747,396,1,0,1,396,1,396,0.0,825.0,396,1.0,<=>
1328,HW372_07705,ECD_02168,97.613,419,10,0,1,419,1,419,0.0,834.0,419,1.0,<=>
1329,HW372_07710,ECD_02167,99.262,542,4,0,1,542,1,542,0.0,1098.0,542,1.0,<=>
1330,HW372_07715,ECD_02166,100.0,452,0,0,1,452,1,452,0.0,921.0,452,1.0,<=>
1331,HW372_07720,ECD_02165,99.441,358,2,0,1,358,1,358,0.0,741.0,358,1.0,<=>
1332,HW372_07725,ECD_02163,97.685,216,5,0,1,216,1,216,2.82e-162,443.0,216,1.0,<=>
1333,HW372_07730,ECD_02162,100.0,84,0,0,1,84,1,84,9.46e-60,174.0,84,1.0,<=>
1334,HW372_07735,ECD_02161,100.0,376,0,0,1,376,1,376,0.0,784.0,376,1.0,<=>
1335,HW372_07740,ECD_02160,99.737,761,2,0,1,761,1,761,0.0,1586.0,761,1.0,<=>
1336,HW372_07755,ECD_02157,99.771,875,2,0,1,875,1,875,0.0,1768.0,875,1.0,<=>
1337,HW372_07760,ECD_02156,96.797,562,18,0,1,562,1,562,0.0,1127.0,562,1.0,<=>
1338,HW372_07765,ECD_02155,96.618,207,7,0,1,207,1,207,2.89e-154,422.0,207,1.0,<=>
1339,HW372_07775,ECD_02153,96.721,549,18,0,1,549,1,549,0.0,1098.0,549,1.0,<=>
1340,HW372_07780,ECD_02152,98.062,258,5,0,1,258,1,258,0.0,527.0,258,1.0,<=>
1341,HW372_07785,ECD_02151,98.223,394,7,0,1,394,1,394,0.0,775.0,394,1.0,<=>
1342,HW372_07790,ECD_02150,99.773,440,1,0,1,440,1,440,0.0,879.0,440,1.0,<=>
1343,HW372_07795,ECD_02149,99.537,216,1,0,1,216,1,216,4.06e-161,441.0,216,1.0,<=>
1344,HW372_07800,ECD_02148,99.545,220,1,0,1,220,1,220,1.37e-159,437.0,220,1.0,<=>
1345,HW372_07805,ECD_02147,99.783,461,1,0,1,461,1,461,0.0,947.0,461,1.0,<=>
1346,HW372_07810,ECD_02146,99.342,608,4,0,1,608,1,608,0.0,1224.0,608,1.0,<=>
1347,HW372_07815,ECD_02145,99.368,949,6,0,1,949,1,949,0.0,1954.0,949,1.0,<=>
1348,HW372_07820,ECD_02120,31.0,200,132,3,4,200,7,203,3.13e-19,79.3,216,0.9259259259259259,
1349,HW372_07825,ECD_02145,22.388,469,339,12,285,738,292,750,1.75e-18,87.4,890,0.5269662921348315,
1350,HW372_07830,ECD_02142,89.342,319,26,3,57,375,1,311,0.0,556.0,375,0.8506666666666667,<=>
1351,HW372_07835,ECD_02141,98.86,351,4,0,1,351,1,351,0.0,721.0,351,1.0,<=>
1352,HW372_07840,ECD_02140,96.61,354,12,0,1,354,1,354,0.0,712.0,354,1.0,<=>
1353,HW372_07845,ECD_02139,98.148,216,4,0,1,216,1,216,2.5e-162,444.0,216,1.0,<=>
1354,HW372_07850,ECD_02138,99.634,547,2,0,1,547,1,547,0.0,1106.0,547,1.0,<=>
1355,HW372_07855,ECD_02137,99.088,548,5,0,1,548,1,548,0.0,1118.0,548,1.0,<=>
1356,HW372_07860,ECD_02136,99.383,162,1,0,1,162,1,162,1.33e-120,333.0,162,1.0,<=>
1357,HW372_07865,ECD_04337,96.296,54,2,0,1,54,1,54,5.08e-35,109.0,54,1.0,<=>
1358,HW372_07870,ECD_02135,98.78,164,2,0,1,164,1,164,2.67e-122,338.0,164,1.0,<=>
1359,HW372_07875,ECD_02134,98.851,87,1,0,1,87,1,87,5.59e-59,172.0,87,1.0,<=>
1360,HW372_07880,ECD_02133,99.758,828,2,0,1,828,1,828,0.0,1726.0,828,1.0,<=>
1361,HW372_07885,ECD_02132,100.0,231,0,0,1,231,1,231,2.0200000000000003e-173,473.0,231,1.0,<=>
1362,HW372_07890,ECD_02131,99.652,287,1,0,1,287,1,287,0.0,582.0,287,1.0,<=>
1363,HW372_07895,ECD_02130,100.0,149,0,0,1,149,1,149,4.3799999999999996e-114,316.0,149,1.0,<=>
1364,HW372_07900,ECD_02129,100.0,200,0,0,1,200,1,200,3.07e-156,427.0,200,1.0,<=>
1365,HW372_07910,ECD_02127,100.0,220,0,0,1,220,1,220,9.16e-151,415.0,220,1.0,<=>
1366,HW372_07915,ECD_02126,100.0,245,0,0,1,245,1,245,6.250000000000001e-179,488.0,245,1.0,<=>
1367,HW372_07920,ECD_02125,100.0,69,0,0,1,69,1,69,1.2899999999999999e-45,137.0,69,1.0,<=>
1368,HW372_07925,ECD_02124,100.0,159,0,0,1,159,1,159,1.07e-118,328.0,159,1.0,<=>
1369,HW372_07930,ECD_02123,99.845,646,1,0,1,646,1,646,0.0,1281.0,647,0.9984544049459042,<=>
1370,HW372_07935,ECD_02122,100.0,185,0,0,1,185,1,185,6.5e-138,379.0,185,1.0,<=>
1371,HW372_07940,ECD_02121,98.571,350,5,0,1,350,1,350,0.0,709.0,350,1.0,<=>
1372,HW372_07945,ECD_02120,99.535,215,1,0,1,215,1,215,6.86e-155,425.0,215,1.0,<=>
1373,HW372_07960,ECD_10035,35.196,179,97,5,6,166,3,180,1.1299999999999999e-30,107.0,180,0.9944444444444445,
1374,HW372_07970,ECD_10040,35.526,76,47,2,32,106,35,109,3.84e-09,47.4,111,0.6846846846846847,
1375,HW372_07975,ECD_10041,43.902,328,182,2,24,351,16,341,2.61e-91,274.0,351,0.9344729344729344,
1376,HW372_07985,ECD_03931,28.696,115,72,4,4,112,8,118,5.77e-07,43.5,140,0.8214285714285714,
1377,HW372_08035,ECD_02509,44.988,409,220,3,1,404,1,409,3.08e-123,360.0,413,0.9903147699757869,<=>
1378,HW372_08045,ECD_02118,100.0,586,0,0,1,586,1,586,0.0,1203.0,586,1.0,<=>
1379,HW372_08050,ECD_02117,100.0,75,0,0,1,75,1,75,2.09e-51,152.0,75,1.0,<=>
1380,HW372_08055,ECD_02116,99.403,335,2,0,1,335,1,335,0.0,682.0,335,1.0,<=>
1381,HW372_08060,ECD_02115,96.809,94,3,0,1,94,1,94,3.65e-65,188.0,94,1.0,<=>
1382,HW372_08065,ECD_02114,98.976,586,6,0,1,586,1,586,0.0,1204.0,586,1.0,<=>
1383,HW372_08070,ECD_02113,100.0,231,0,0,1,231,1,231,1.09e-175,479.0,231,1.0,<=>
1384,HW372_08075,ECD_02112,99.495,396,2,0,1,396,1,396,0.0,785.0,396,1.0,<=>
1385,HW372_08080,ECD_02111,99.123,114,1,0,1,114,1,114,1.36e-82,234.0,114,1.0,<=>
1386,HW372_08085,ECD_02110,98.11,529,10,0,1,529,1,529,0.0,1043.0,529,1.0,<=>
1387,HW372_08090,ECD_02109,100.0,341,0,0,1,341,1,341,0.0,681.0,341,1.0,<=>
1388,HW372_08095,ECD_02108,99.725,364,1,0,1,364,1,364,0.0,722.0,364,1.0,<=>
1389,HW372_08100,ECD_02107,99.007,604,6,0,1,604,1,604,0.0,1233.0,604,1.0,<=>
1390,HW372_08105,ECD_02106,98.263,518,9,0,1,518,1,518,0.0,1052.0,518,1.0,<=>
1391,HW372_08110,ECD_02105,100.0,188,0,0,1,188,1,188,3.64e-142,390.0,188,1.0,<=>
1392,HW372_08115,ECD_02104,98.312,237,4,0,1,237,1,237,1.71e-171,468.0,237,1.0,<=>
1393,HW372_08120,ECD_02103,98.476,328,5,0,1,328,1,328,0.0,657.0,328,1.0,<=>
1394,HW372_08125,ECD_02102,97.951,488,10,0,1,488,1,488,0.0,994.0,488,1.0,<=>
1395,HW372_08130,ECD_02101,100.0,190,0,0,1,190,1,190,2.1799999999999998e-141,389.0,190,1.0,<=>
1396,HW372_08135,ECD_02100,100.0,84,0,0,1,84,1,84,1.2800000000000001e-58,171.0,84,1.0,<=>
1397,HW372_08140,ECD_02099,99.491,393,2,0,1,393,1,393,0.0,790.0,393,1.0,<=>
1398,HW372_08145,ECD_02098,99.202,376,3,0,1,376,1,376,0.0,745.0,376,1.0,<=>
1399,HW372_08150,ECD_02097,100.0,312,0,0,1,312,1,312,0.0,637.0,312,1.0,<=>
1400,HW372_08155,ECD_02096,98.579,563,8,0,1,563,1,563,0.0,1094.0,563,1.0,<=>
1401,HW372_08165,ECD_02094,96.474,312,11,0,1,312,1,312,0.0,608.0,312,1.0,<=>
1402,HW372_08170,ECD_02093,97.837,416,9,0,1,416,1,416,0.0,793.0,416,1.0,<=>
1403,HW372_08175,ECD_02092,97.717,219,5,0,14,232,1,219,4.19e-163,446.0,232,0.9439655172413793,<=>
1404,HW372_08180,ECD_02091,98.722,313,4,0,1,313,1,313,0.0,636.0,313,1.0,<=>
1405,HW372_08185,ECD_02089,85.912,362,51,0,1,362,1,362,0.0,660.0,362,1.0,<=>
1406,HW372_08190,ECD_02088,99.649,285,1,0,1,285,1,285,0.0,590.0,285,1.0,<=>
1407,HW372_08195,ECD_02087,99.713,349,1,0,1,349,1,349,0.0,687.0,349,1.0,<=>
1408,HW372_08200,ECD_02086,100.0,293,0,0,1,293,1,293,0.0,596.0,293,1.0,<=>
1409,HW372_08205,ECD_02085,99.796,489,1,0,1,489,1,489,0.0,979.0,489,1.0,<=>
1410,HW372_08210,ECD_02084,99.698,663,2,0,1,663,1,663,0.0,1363.0,663,1.0,<=>
1411,HW372_08215,ECD_02083,99.281,278,2,0,1,278,1,278,0.0,583.0,278,1.0,<=>
1412,HW372_08220,ECD_02082,100.0,222,0,0,1,222,1,222,1.37e-168,460.0,222,1.0,<=>
1413,HW372_08225,ECD_02081,97.662,385,9,0,1,385,1,385,0.0,744.0,385,1.0,<=>
1414,HW372_08230,ECD_02080,99.422,346,2,0,1,346,1,346,0.0,706.0,346,1.0,<=>
1415,HW372_08235,ECD_03637,28.52,277,174,9,3,277,4,258,7.09e-16,73.9,332,0.8343373493975904,
1416,HW372_08240,ECD_02078,99.407,506,3,0,1,506,1,506,0.0,1033.0,506,1.0,<=>
1417,HW372_08245,ECD_02077,99.405,336,2,0,1,336,1,336,0.0,648.0,336,1.0,<=>
1418,HW372_08250,ECD_02076,99.27,411,3,0,1,411,1,411,0.0,851.0,411,1.0,<=>
1419,HW372_08255,ECD_02075,96.117,412,16,0,1,412,1,412,0.0,813.0,412,1.0,<=>
1420,HW372_08260,ECD_02074,100.0,79,0,0,1,79,1,79,4.7099999999999995e-54,159.0,79,1.0,<=>
