"sample","fastq_1","fastq_2","id","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX19845783","/seqFiles/fastq/SRX19845783_SRR24043789_1.fastq.gz","/seqFiles/fastq/SRX19845783_SRR24043789_2.fastq.gz","SRX19845783_SRR24043789","SRR24043789","SRX19845783","SAMN34042263","SRS17204875","PRJNA951434","SRP430509","SRA1614492","GSM7136004_r1","GSM7136004_r1","GSM7136004","GSE228761","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","GSM7136004","Illumina NovaSeq 6000","ILLUMINA","2473333492","8189846","316435","Escherichia coli Nissle 1917","sample.30832409_EcN_NOTgate_BM3R1_IPTG = 0.001M, biol rep 1","Illumina NovaSeq 6000 sequencing: GSM7136004: sample.30832409_EcN_NOTgate_BM3R1_IPTG = 0.001M, biol rep 1 Escherichia coli Nissle 1917 RNA-Seq","Redesign of an Escherichia coli Nissle treatment for phenylketonuria using insulated genomic landing pads and genetic circuits to reduce burden","sample.30832409_EcN_NOTgate_BM3R1_IPTG = 0.001M, biol rep 1","81400b1aeddf994519b1a3678533661b;fad03698a0453297a769ccbd1802fbca","389572019;401457419","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/089/SRR24043789/SRR24043789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/089/SRR24043789/SRR24043789_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/089/SRR24043789/SRR24043789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/089/SRR24043789/SRR24043789_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/089/SRR24043789/SRR24043789_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/089/SRR24043789/SRR24043789_2.fastq.gz"
"SRX19845784","/seqFiles/fastq/SRX19845784_SRR24043788_1.fastq.gz","/seqFiles/fastq/SRX19845784_SRR24043788_2.fastq.gz","SRX19845784_SRR24043788","SRR24043788","SRX19845784","SAMN34042262","SRS17204876","PRJNA951434","SRP430509","SRA1614492","GSM7136005_r1","GSM7136005_r1","GSM7136005","GSE228761","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","GSM7136005","Illumina NovaSeq 6000","ILLUMINA","2811650502","9310101","316435","Escherichia coli Nissle 1917","sample.30832410_EcN_NOTgate_AmtR_IPTG = 0.001M, biol rep 1","Illumina NovaSeq 6000 sequencing: GSM7136005: sample.30832410_EcN_NOTgate_AmtR_IPTG = 0.001M, biol rep 1 Escherichia coli Nissle 1917 RNA-Seq","Redesign of an Escherichia coli Nissle treatment for phenylketonuria using insulated genomic landing pads and genetic circuits to reduce burden","sample.30832410_EcN_NOTgate_AmtR_IPTG = 0.001M, biol rep 1","3e7316d28859af81af1981b6c8a45ec4;e170deaa0ed5b55d4edcce030cfe2bd1","445982456;458475608","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/088/SRR24043788/SRR24043788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/088/SRR24043788/SRR24043788_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/088/SRR24043788/SRR24043788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/088/SRR24043788/SRR24043788_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/088/SRR24043788/SRR24043788_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/088/SRR24043788/SRR24043788_2.fastq.gz"
"SRX19845785","/seqFiles/fastq/SRX19845785_SRR24043787_1.fastq.gz","/seqFiles/fastq/SRX19845785_SRR24043787_2.fastq.gz","SRX19845785_SRR24043787","SRR24043787","SRX19845785","SAMN34042261","SRS17204877","PRJNA951434","SRP430509","SRA1614492","GSM7136006_r1","GSM7136006_r1","GSM7136006","GSE228761","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","GSM7136006","Illumina NovaSeq 6000","ILLUMINA","1648746350","5459425","316435","Escherichia coli Nissle 1917","sample.30832411_EcN_NOTgate_QacR_IPTG = 0.001M, biol rep 1","Illumina NovaSeq 6000 sequencing: GSM7136006: sample.30832411_EcN_NOTgate_QacR_IPTG = 0.001M, biol rep 1 Escherichia coli Nissle 1917 RNA-Seq","Redesign of an Escherichia coli Nissle treatment for phenylketonuria using insulated genomic landing pads and genetic circuits to reduce burden","sample.30832411_EcN_NOTgate_QacR_IPTG = 0.001M, biol rep 1","d82a621ef3f2e87307bb99ff54eb14ce;4ef5f871aad6896c759c6830672e530a","263943934;269863038","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/087/SRR24043787/SRR24043787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/087/SRR24043787/SRR24043787_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/087/SRR24043787/SRR24043787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/087/SRR24043787/SRR24043787_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/087/SRR24043787/SRR24043787_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/087/SRR24043787/SRR24043787_2.fastq.gz"
"SRX19845786","/seqFiles/fastq/SRX19845786_SRR24043786_1.fastq.gz","/seqFiles/fastq/SRX19845786_SRR24043786_2.fastq.gz","SRX19845786_SRR24043786","SRR24043786","SRX19845786","SAMN34042260","SRS17204878","PRJNA951434","SRP430509","SRA1614492","GSM7136007_r1","GSM7136007_r1","GSM7136007","GSE228761","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","GSM7136007","Illumina NovaSeq 6000","ILLUMINA","2578152256","8536928","316435","Escherichia coli Nissle 1917","sample.30832412_EcN_NOTgate_LitR_IPTG = 0.001M, biol rep 1","Illumina NovaSeq 6000 sequencing: GSM7136007: sample.30832412_EcN_NOTgate_LitR_IPTG = 0.001M, biol rep 1 Escherichia coli Nissle 1917 RNA-Seq","Redesign of an Escherichia coli Nissle treatment for phenylketonuria using insulated genomic landing pads and genetic circuits to reduce burden","sample.30832412_EcN_NOTgate_LitR_IPTG = 0.001M, biol rep 1","9e6e38b990bdbaf688817030625ef97d;eb8a3394a10bc70aaf3376337ab9b307","419875037;427095271","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/086/SRR24043786/SRR24043786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/086/SRR24043786/SRR24043786_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/086/SRR24043786/SRR24043786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/086/SRR24043786/SRR24043786_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/086/SRR24043786/SRR24043786_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/086/SRR24043786/SRR24043786_2.fastq.gz"
"SRX19845787","/seqFiles/fastq/SRX19845787_SRR24043785_1.fastq.gz","/seqFiles/fastq/SRX19845787_SRR24043785_2.fastq.gz","SRX19845787_SRR24043785","SRR24043785","SRX19845787","SAMN34042259","SRS17204879","PRJNA951434","SRP430509","SRA1614492","GSM7136008_r1","GSM7136008_r1","GSM7136008","GSE228761","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","GSM7136008","Illumina NovaSeq 6000","ILLUMINA","2681280122","8878411","316435","Escherichia coli Nissle 1917","sample.30832413_EcN_NOTgate_AmeR_IPTG = 0.001M, biol rep 1","Illumina NovaSeq 6000 sequencing: GSM7136008: sample.30832413_EcN_NOTgate_AmeR_IPTG = 0.001M, biol rep 1 Escherichia coli Nissle 1917 RNA-Seq","Redesign of an Escherichia coli Nissle treatment for phenylketonuria using insulated genomic landing pads and genetic circuits to reduce burden","sample.30832413_EcN_NOTgate_AmeR_IPTG = 0.001M, biol rep 1","9168428db161a32d02899871e5fe08e5;9960b5a2e380957347848f75b5a39b8f","453447287;462043059","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/085/SRR24043785/SRR24043785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/085/SRR24043785/SRR24043785_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/085/SRR24043785/SRR24043785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/085/SRR24043785/SRR24043785_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/085/SRR24043785/SRR24043785_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/085/SRR24043785/SRR24043785_2.fastq.gz"
"SRX19845788","/seqFiles/fastq/SRX19845788_SRR24043784_1.fastq.gz","/seqFiles/fastq/SRX19845788_SRR24043784_2.fastq.gz","SRX19845788_SRR24043784","SRR24043784","SRX19845788","SAMN34042258","SRS17204880","PRJNA951434","SRP430509","SRA1614492","GSM7136009_r1","GSM7136009_r1","GSM7136009","GSE228761","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","GSM7136009","Illumina NovaSeq 6000","ILLUMINA","673976420","2231710","316435","Escherichia coli Nissle 1917","sample.30832414_EcN_NOTgate_IcaR_IPTG = 0.001M, biol rep 1","Illumina NovaSeq 6000 sequencing: GSM7136009: sample.30832414_EcN_NOTgate_IcaR_IPTG = 0.001M, biol rep 1 Escherichia coli Nissle 1917 RNA-Seq","Redesign of an Escherichia coli Nissle treatment for phenylketonuria using insulated genomic landing pads and genetic circuits to reduce burden","sample.30832414_EcN_NOTgate_IcaR_IPTG = 0.001M, biol rep 1","193afc20d796e342c6a963238c4c5116;8a558f33aa430f7f1e0ac8977b09ca39","107624882;111819086","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/084/SRR24043784/SRR24043784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/084/SRR24043784/SRR24043784_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/084/SRR24043784/SRR24043784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/084/SRR24043784/SRR24043784_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/084/SRR24043784/SRR24043784_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/084/SRR24043784/SRR24043784_2.fastq.gz"
"SRX19845789","/seqFiles/fastq/SRX19845789_SRR24043783_1.fastq.gz","/seqFiles/fastq/SRX19845789_SRR24043783_2.fastq.gz","SRX19845789_SRR24043783","SRR24043783","SRX19845789","SAMN34042257","SRS17204881","PRJNA951434","SRP430509","SRA1614492","GSM7136010_r1","GSM7136010_r1","GSM7136010","GSE228761","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","GSM7136010","Illumina NovaSeq 6000","ILLUMINA","2172163086","7192593","316435","Escherichia coli Nissle 1917","sample.30832415_EcN_NOTgate_BetI_IPTG = 0.001M, biol rep 1","Illumina NovaSeq 6000 sequencing: GSM7136010: sample.30832415_EcN_NOTgate_BetI_IPTG = 0.001M, biol rep 1 Escherichia coli Nissle 1917 RNA-Seq","Redesign of an Escherichia coli Nissle treatment for phenylketonuria using insulated genomic landing pads and genetic circuits to reduce burden","sample.30832415_EcN_NOTgate_BetI_IPTG = 0.001M, biol rep 1","35812d9fd1064b6049cab2f40bdebba5;5054579360d852499a2bc482a881c61e","321680772;339330745","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/083/SRR24043783/SRR24043783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/083/SRR24043783/SRR24043783_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/083/SRR24043783/SRR24043783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/083/SRR24043783/SRR24043783_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/083/SRR24043783/SRR24043783_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/083/SRR24043783/SRR24043783_2.fastq.gz"
"SRX19845790","/seqFiles/fastq/SRX19845790_SRR24043782_1.fastq.gz","/seqFiles/fastq/SRX19845790_SRR24043782_2.fastq.gz","SRX19845790_SRR24043782","SRR24043782","SRX19845790","SAMN34042256","SRS17204882","PRJNA951434","SRP430509","SRA1614492","GSM7136011_r1","GSM7136011_r1","GSM7136011","GSE228761","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","GSM7136011","Illumina NovaSeq 6000","ILLUMINA","1284839974","4254437","316435","Escherichia coli Nissle 1917","sample.30832416_EcN_NOTgate_PhlF_IPTG = 0.001M, biol rep 1","Illumina NovaSeq 6000 sequencing: GSM7136011: sample.30832416_EcN_NOTgate_PhlF_IPTG = 0.001M, biol rep 1 Escherichia coli Nissle 1917 RNA-Seq","Redesign of an Escherichia coli Nissle treatment for phenylketonuria using insulated genomic landing pads and genetic circuits to reduce burden","sample.30832416_EcN_NOTgate_PhlF_IPTG = 0.001M, biol rep 1","712d6ba8b74b70328a6095b4045e3de1;2372d1878feea8a047552c2b09c4888a","189851101;195624896","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/082/SRR24043782/SRR24043782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/082/SRR24043782/SRR24043782_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/082/SRR24043782/SRR24043782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/082/SRR24043782/SRR24043782_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/082/SRR24043782/SRR24043782_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/082/SRR24043782/SRR24043782_2.fastq.gz"
"SRX19845791","/seqFiles/fastq/SRX19845791_SRR24043781_1.fastq.gz","/seqFiles/fastq/SRX19845791_SRR24043781_2.fastq.gz","SRX19845791_SRR24043781","SRR24043781","SRX19845791","SAMN34042255","SRS17204883","PRJNA951434","SRP430509","SRA1614492","GSM7136012_r1","GSM7136012_r1","GSM7136012","GSE228761","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","GSM7136012","Illumina NovaSeq 6000","ILLUMINA","1364278960","4517480","316435","Escherichia coli Nissle 1917","sample.30832417_Escherichia_coli_Nissle_WT_IPTG = 0.001M, biol rep 2","Illumina NovaSeq 6000 sequencing: GSM7136012: sample.30832417_Escherichia_coli_Nissle_WT_IPTG = 0.001M, biol rep 2 Escherichia coli Nissle 1917 RNA-Seq","Redesign of an Escherichia coli Nissle treatment for phenylketonuria using insulated genomic landing pads and genetic circuits to reduce burden","sample.30832417_Escherichia_coli_Nissle_WT_IPTG = 0.001M, biol rep 2","1c749e13bf5fcda62d70b35534f273ee;bc76de752547c98014dafd7216fa2bf1","217767454;226689127","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/081/SRR24043781/SRR24043781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/081/SRR24043781/SRR24043781_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/081/SRR24043781/SRR24043781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/081/SRR24043781/SRR24043781_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/081/SRR24043781/SRR24043781_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/081/SRR24043781/SRR24043781_2.fastq.gz"
"SRX19845792","/seqFiles/fastq/SRX19845792_SRR24043780_1.fastq.gz","/seqFiles/fastq/SRX19845792_SRR24043780_2.fastq.gz","SRX19845792_SRR24043780","SRR24043780","SRX19845792","SAMN34042254","SRS17204884","PRJNA951434","SRP430509","SRA1614492","GSM7136013_r1","GSM7136013_r1","GSM7136013","GSE228761","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","GSM7136013","Illumina NovaSeq 6000","ILLUMINA","983980024","3258212","316435","Escherichia coli Nissle 1917","sample.30832418_EcN_SensorArrayOnly_IPTG = 0.001M, biol rep 2","Illumina NovaSeq 6000 sequencing: GSM7136013: sample.30832418_EcN_SensorArrayOnly_IPTG = 0.001M, biol rep 2 Escherichia coli Nissle 1917 RNA-Seq","Redesign of an Escherichia coli Nissle treatment for phenylketonuria using insulated genomic landing pads and genetic circuits to reduce burden","sample.30832418_EcN_SensorArrayOnly_IPTG = 0.001M, biol rep 2","c956827355ba88523887ec43a91a8463;ce2c18dfd57ed8e5e09f6f57871efe37","163795816;166463867","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/080/SRR24043780/SRR24043780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/080/SRR24043780/SRR24043780_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/080/SRR24043780/SRR24043780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/080/SRR24043780/SRR24043780_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/080/SRR24043780/SRR24043780_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/080/SRR24043780/SRR24043780_2.fastq.gz"
"SRX19845793","/seqFiles/fastq/SRX19845793_SRR24043779_1.fastq.gz","/seqFiles/fastq/SRX19845793_SRR24043779_2.fastq.gz","SRX19845793_SRR24043779","SRR24043779","SRX19845793","SAMN34042253","SRS17204885","PRJNA951434","SRP430509","SRA1614492","GSM7136014_r1","GSM7136014_r1","GSM7136014","GSE228761","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","GSM7136014","Illumina NovaSeq 6000","ILLUMINA","881147212","2917706","316435","Escherichia coli Nissle 1917","sample.30832419_EcN_NOTgate_PsrA_IPTG = 0.001M, biol rep 2","Illumina NovaSeq 6000 sequencing: GSM7136014: sample.30832419_EcN_NOTgate_PsrA_IPTG = 0.001M, biol rep 2 Escherichia coli Nissle 1917 RNA-Seq","Redesign of an Escherichia coli Nissle treatment for phenylketonuria using insulated genomic landing pads and genetic circuits to reduce burden","sample.30832419_EcN_NOTgate_PsrA_IPTG = 0.001M, biol rep 2","304d98fe59dcf1ff4858059d8a493476;0840ea609f199405950067fa5b951701","144804737;146983551","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/079/SRR24043779/SRR24043779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/079/SRR24043779/SRR24043779_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/079/SRR24043779/SRR24043779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/079/SRR24043779/SRR24043779_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/079/SRR24043779/SRR24043779_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/079/SRR24043779/SRR24043779_2.fastq.gz"
"SRX19845794","/seqFiles/fastq/SRX19845794_SRR24043778_1.fastq.gz","/seqFiles/fastq/SRX19845794_SRR24043778_2.fastq.gz","SRX19845794_SRR24043778","SRR24043778","SRX19845794","SAMN34042252","SRS17204886","PRJNA951434","SRP430509","SRA1614492","GSM7136015_r1","GSM7136015_r1","GSM7136015","GSE228761","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","GSM7136015","Illumina NovaSeq 6000","ILLUMINA","776108894","2569897","316435","Escherichia coli Nissle 1917","sample.30832420_EcN_NOTgate_HlyIIR_IPTG = 0.001M, biol rep 2","Illumina NovaSeq 6000 sequencing: GSM7136015: sample.30832420_EcN_NOTgate_HlyIIR_IPTG = 0.001M, biol rep 2 Escherichia coli Nissle 1917 RNA-Seq","Redesign of an Escherichia coli Nissle treatment for phenylketonuria using insulated genomic landing pads and genetic circuits to reduce burden","sample.30832420_EcN_NOTgate_HlyIIR_IPTG = 0.001M, biol rep 2","d3fd45fc45dc5cfae54e85a18ac05d01;1b970d8afba7241aa451c15368faf1b0","132950860;135294678","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/078/SRR24043778/SRR24043778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/078/SRR24043778/SRR24043778_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/078/SRR24043778/SRR24043778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/078/SRR24043778/SRR24043778_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/078/SRR24043778/SRR24043778_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/078/SRR24043778/SRR24043778_2.fastq.gz"
"SRX19845795","/seqFiles/fastq/SRX19845795_SRR24043777_1.fastq.gz","/seqFiles/fastq/SRX19845795_SRR24043777_2.fastq.gz","SRX19845795_SRR24043777","SRR24043777","SRX19845795","SAMN34042251","SRS17204887","PRJNA951434","SRP430509","SRA1614492","GSM7136016_r1","GSM7136016_r1","GSM7136016","GSE228761","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","GSM7136016","Illumina NovaSeq 6000","ILLUMINA","3249105052","10758626","316435","Escherichia coli Nissle 1917","sample.30832421_EcN_NOTgate_BM3R1_IPTG = 0.001M, biol rep 2","Illumina NovaSeq 6000 sequencing: GSM7136016: sample.30832421_EcN_NOTgate_BM3R1_IPTG = 0.001M, biol rep 2 Escherichia coli Nissle 1917 RNA-Seq","Redesign of an Escherichia coli Nissle treatment for phenylketonuria using insulated genomic landing pads and genetic circuits to reduce burden","sample.30832421_EcN_NOTgate_BM3R1_IPTG = 0.001M, biol rep 2","a8a9b6d99d372dd25badd3bb3114ebd4;478be8564b7aad8591243a80f1bfa50e","529513396;537669389","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/077/SRR24043777/SRR24043777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/077/SRR24043777/SRR24043777_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/077/SRR24043777/SRR24043777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/077/SRR24043777/SRR24043777_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/077/SRR24043777/SRR24043777_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/077/SRR24043777/SRR24043777_2.fastq.gz"
"SRX19845796","/seqFiles/fastq/SRX19845796_SRR24043776_1.fastq.gz","/seqFiles/fastq/SRX19845796_SRR24043776_2.fastq.gz","SRX19845796_SRR24043776","SRR24043776","SRX19845796","SAMN34042250","SRS17204889","PRJNA951434","SRP430509","SRA1614492","GSM7136017_r1","GSM7136017_r1","GSM7136017","GSE228761","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","GSM7136017","Illumina NovaSeq 6000","ILLUMINA","200793760","664880","316435","Escherichia coli Nissle 1917","sample.30832422_EcN_NOTgate_AmtR_IPTG = 0.001M, biol rep 2","Illumina NovaSeq 6000 sequencing: GSM7136017: sample.30832422_EcN_NOTgate_AmtR_IPTG = 0.001M, biol rep 2 Escherichia coli Nissle 1917 RNA-Seq","Redesign of an Escherichia coli Nissle treatment for phenylketonuria using insulated genomic landing pads and genetic circuits to reduce burden","sample.30832422_EcN_NOTgate_AmtR_IPTG = 0.001M, biol rep 2","221e68da2844370ad7f907a3e0da692e;fd0876c2a890cd634bda28c7951191ad","30621796;31758428","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/076/SRR24043776/SRR24043776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/076/SRR24043776/SRR24043776_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/076/SRR24043776/SRR24043776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/076/SRR24043776/SRR24043776_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/076/SRR24043776/SRR24043776_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/076/SRR24043776/SRR24043776_2.fastq.gz"
"SRX19845797","/seqFiles/fastq/SRX19845797_SRR24043775_1.fastq.gz","/seqFiles/fastq/SRX19845797_SRR24043775_2.fastq.gz","SRX19845797_SRR24043775","SRR24043775","SRX19845797","SAMN34042249","SRS17204888","PRJNA951434","SRP430509","SRA1614492","GSM7136018_r1","GSM7136018_r1","GSM7136018","GSE228761","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","GSM7136018","Illumina NovaSeq 6000","ILLUMINA","1432340096","4742848","316435","Escherichia coli Nissle 1917","sample.30832423_EcN_NOTgate_QacR_IPTG = 0.001M, biol rep 2","Illumina NovaSeq 6000 sequencing: GSM7136018: sample.30832423_EcN_NOTgate_QacR_IPTG = 0.001M, biol rep 2 Escherichia coli Nissle 1917 RNA-Seq","Redesign of an Escherichia coli Nissle treatment for phenylketonuria using insulated genomic landing pads and genetic circuits to reduce burden","sample.30832423_EcN_NOTgate_QacR_IPTG = 0.001M, biol rep 2","bced4e638b5fa5baf987848cebf897dc;d491e5f13f9cabb36e8d96a0b49bcf0a","234940276;240044717","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/075/SRR24043775/SRR24043775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/075/SRR24043775/SRR24043775_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/075/SRR24043775/SRR24043775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/075/SRR24043775/SRR24043775_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/075/SRR24043775/SRR24043775_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR240/075/SRR24043775/SRR24043775_2.fastq.gz"
