"sample","fastq_1","fastq_2","id","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX19446322","/seqFiles/fastq/SRX19446322_SRR23559197_1.fastq.gz","/seqFiles/fastq/SRX19446322_SRR23559197_2.fastq.gz","SRX19446322_SRR23559197","SRR23559197","SRX19446322","SAMN33330976","SRS16839567","PRJNA935971","SRP423551","SRA1593091","DZ1.R1.fastq.gz","DZ1","DZ1","PRJNA935971","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","DZ1","Illumina HiSeq X","ILLUMINA","1079174350","3573425","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","Illumina HiSeq X sequencing: Transcriptomic of Enterococcus faecium","Enterococcus faecium transcriptomic analysis","Microbe sample from Enterococcus faecium","2cc292b4573f34f7bd2adaf64f16e0af;310585b5715afae7adbd130c6003d14e","207724881;197862781","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/097/SRR23559197/SRR23559197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/097/SRR23559197/SRR23559197_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/097/SRR23559197/SRR23559197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/097/SRR23559197/SRR23559197_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/097/SRR23559197/SRR23559197_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/097/SRR23559197/SRR23559197_2.fastq.gz"
"SRX19446323","/seqFiles/fastq/SRX19446323_SRR23559196_1.fastq.gz","/seqFiles/fastq/SRX19446323_SRR23559196_2.fastq.gz","SRX19446323_SRR23559196","SRR23559196","SRX19446323","SAMN33330977","SRS16839566","PRJNA935971","SRP423551","SRA1593091","DZ2.R1.fastq.gz","DZ2","DZ2","PRJNA935971","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","DZ2","Illumina HiSeq X","ILLUMINA","1094860532","3625366","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","Illumina HiSeq X sequencing: Transcriptomic of Enterococcus faecium","Enterococcus faecium transcriptomic analysis","Microbe sample from Enterococcus faecium","ccc07cd677164e948fdd358682ee99b5;8c8eb3ca73528cfe15bca18b43f5b0dd","214558576;208243231","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/096/SRR23559196/SRR23559196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/096/SRR23559196/SRR23559196_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/096/SRR23559196/SRR23559196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/096/SRR23559196/SRR23559196_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/096/SRR23559196/SRR23559196_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/096/SRR23559196/SRR23559196_2.fastq.gz"
"SRX19446324","/seqFiles/fastq/SRX19446324_SRR23559195_1.fastq.gz","/seqFiles/fastq/SRX19446324_SRR23559195_2.fastq.gz","SRX19446324_SRR23559195","SRR23559195","SRX19446324","SAMN33330978","SRS16839568","PRJNA935971","SRP423551","SRA1593091","DZ3.R1.fastq.gz","DZ3","DZ3","PRJNA935971","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","DZ3","Illumina HiSeq X","ILLUMINA","1054977506","3493303","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","Illumina HiSeq X sequencing: Transcriptomic of Enterococcus faecium","Enterococcus faecium transcriptomic analysis","Microbe sample from Enterococcus faecium","990800ed95fb82e95505b5d4ff1a98b8;125ef8d4dd5c6402dfb5e13679767d2f","194286312;190586868","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/095/SRR23559195/SRR23559195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/095/SRR23559195/SRR23559195_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/095/SRR23559195/SRR23559195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/095/SRR23559195/SRR23559195_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/095/SRR23559195/SRR23559195_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/095/SRR23559195/SRR23559195_2.fastq.gz"
"SRX19446325","/seqFiles/fastq/SRX19446325_SRR23559194_1.fastq.gz","/seqFiles/fastq/SRX19446325_SRR23559194_2.fastq.gz","SRX19446325_SRR23559194","SRR23559194","SRX19446325","SAMN33330979","SRS16839569","PRJNA935971","SRP423551","SRA1593091","DZ4.R1.fastq.gz","DZ4","DZ4","PRJNA935971","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","DZ4","Illumina HiSeq X","ILLUMINA","1110621308","3677554","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","Illumina HiSeq X sequencing: Transcriptomic of Enterococcus faecium","Enterococcus faecium transcriptomic analysis","Microbe sample from Enterococcus faecium","7416b6b218250e86429074bd196a99fd;f2126db42560c60891ea9ba625c9bf44","221883355;214766673","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/094/SRR23559194/SRR23559194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/094/SRR23559194/SRR23559194_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/094/SRR23559194/SRR23559194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/094/SRR23559194/SRR23559194_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/094/SRR23559194/SRR23559194_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/094/SRR23559194/SRR23559194_2.fastq.gz"
"SRX19446326","/seqFiles/fastq/SRX19446326_SRR23559193_1.fastq.gz","/seqFiles/fastq/SRX19446326_SRR23559193_2.fastq.gz","SRX19446326_SRR23559193","SRR23559193","SRX19446326","SAMN33330980","SRS16839570","PRJNA935971","SRP423551","SRA1593091","SY1.R1.fastq.gz","SY1","SY1","PRJNA935971","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","SY1","Illumina HiSeq X","ILLUMINA","1200476274","3975087","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","Illumina HiSeq X sequencing: Transcriptomic of Enterococcus faecium","Enterococcus faecium transcriptomic analysis","Microbe sample from Enterococcus faecium","429b9557c43e74cb1f2c0167ec876f85;0219e14cc0e24d714b8e71cc7825e486","242898464;232575574","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/093/SRR23559193/SRR23559193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/093/SRR23559193/SRR23559193_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/093/SRR23559193/SRR23559193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/093/SRR23559193/SRR23559193_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/093/SRR23559193/SRR23559193_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/093/SRR23559193/SRR23559193_2.fastq.gz"
"SRX19446327","/seqFiles/fastq/SRX19446327_SRR23559192_1.fastq.gz","/seqFiles/fastq/SRX19446327_SRR23559192_2.fastq.gz","SRX19446327_SRR23559192","SRR23559192","SRX19446327","SAMN33330981","SRS16839571","PRJNA935971","SRP423551","SRA1593091","SY2.R1.fastq.gz","SY2","SY2","PRJNA935971","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","SY2","Illumina HiSeq X","ILLUMINA","1304174316","4318458","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","Illumina HiSeq X sequencing: Transcriptomic of Enterococcus faecium","Enterococcus faecium transcriptomic analysis","Microbe sample from Enterococcus faecium","a85c76a956c2ee9a61cf9b971b640e63;191e8969e890d561878e6c99b4a3e9f4","270865584;262542265","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/092/SRR23559192/SRR23559192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/092/SRR23559192/SRR23559192_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/092/SRR23559192/SRR23559192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/092/SRR23559192/SRR23559192_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/092/SRR23559192/SRR23559192_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/092/SRR23559192/SRR23559192_2.fastq.gz"
"SRX19446328","/seqFiles/fastq/SRX19446328_SRR23559191_1.fastq.gz","/seqFiles/fastq/SRX19446328_SRR23559191_2.fastq.gz","SRX19446328_SRR23559191","SRR23559191","SRX19446328","SAMN33330982","SRS16839572","PRJNA935971","SRP423551","SRA1593091","SY3.R1.fastq.gz","SY3","SY3","PRJNA935971","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","SY3","Illumina HiSeq X","ILLUMINA","1191188264","3944332","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","Illumina HiSeq X sequencing: Transcriptomic of Enterococcus faecium","Enterococcus faecium transcriptomic analysis","Microbe sample from Enterococcus faecium","6c1cf1adb0c62728e831410e9898b00b;e2c4fcd58ffe9e2d92d1be5e0ee8fd78","236791443;229695824","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/091/SRR23559191/SRR23559191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/091/SRR23559191/SRR23559191_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/091/SRR23559191/SRR23559191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/091/SRR23559191/SRR23559191_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/091/SRR23559191/SRR23559191_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/091/SRR23559191/SRR23559191_2.fastq.gz"
"SRX19446329","/seqFiles/fastq/SRX19446329_SRR23559190_1.fastq.gz","/seqFiles/fastq/SRX19446329_SRR23559190_2.fastq.gz","SRX19446329_SRR23559190","SRR23559190","SRX19446329","SAMN33330983","SRS16839573","PRJNA935971","SRP423551","SRA1593091","SY4.R1.fastq.gz","SY4","SY4","PRJNA935971","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","SY4","Illumina HiSeq X","ILLUMINA","1188185176","3934388","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","Illumina HiSeq X sequencing: Transcriptomic of Enterococcus faecium","Enterococcus faecium transcriptomic analysis","Microbe sample from Enterococcus faecium","89b250cb0f9ad8e174b1a8c3de72acbd;75dfa10944beb587573bb5a003bcb125","238900474;229944677","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/090/SRR23559190/SRR23559190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/090/SRR23559190/SRR23559190_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/090/SRR23559190/SRR23559190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/090/SRR23559190/SRR23559190_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/090/SRR23559190/SRR23559190_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/090/SRR23559190/SRR23559190_2.fastq.gz"
"SRX19757646","/seqFiles/fastq/SRX19757646_SRR23948620_1.fastq.gz","/seqFiles/fastq/SRX19757646_SRR23948620_2.fastq.gz","SRX19757646_SRR23948620","SRR23948620","SRX19757646","SAMN33872102","SRS17122835","PRJNA947989","SRP428935","SRA1609713","37_S37_R1.fastq.gz","37_S37","37","PRJNA947989","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","37_S37","Illumina NovaSeq 6000","ILLUMINA","6004579684","29725642","1352","Enterococcus faecium","not applicable","Illumina NovaSeq 6000 sequencing: Enterococcus faecium transcriptome","Synergistic interaction between antibiotics and phages against different species of Enterococcus.","not applicable","c2d15bc058cbdd5ea0123b662122e94f;49efe461d560c825fb222cbfeaca3a48","1159057492;1208460857","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/020/SRR23948620/SRR23948620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/020/SRR23948620/SRR23948620_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/020/SRR23948620/SRR23948620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/020/SRR23948620/SRR23948620_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/020/SRR23948620/SRR23948620_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/020/SRR23948620/SRR23948620_2.fastq.gz"
"SRX19757647","/seqFiles/fastq/SRX19757647_SRR23948619_1.fastq.gz","/seqFiles/fastq/SRX19757647_SRR23948619_2.fastq.gz","SRX19757647_SRR23948619","SRR23948619","SRX19757647","SAMN33872103","SRS17122836","PRJNA947989","SRP428935","SRA1609713","38_S38_R1.fastq.gz","38_S38","38","PRJNA947989","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","38_S38","Illumina NovaSeq 6000","ILLUMINA","2589597580","12819790","1352","Enterococcus faecium","not applicable","Illumina NovaSeq 6000 sequencing: Enterococcus faecium transcriptome","Synergistic interaction between antibiotics and phages against different species of Enterococcus.","not applicable","33ba3b93993de19854f69099ea21be2a;86f109176fa819d7a4dd04816bba49dc","384441636;407473311","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/019/SRR23948619/SRR23948619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/019/SRR23948619/SRR23948619_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/019/SRR23948619/SRR23948619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/019/SRR23948619/SRR23948619_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/019/SRR23948619/SRR23948619_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/019/SRR23948619/SRR23948619_2.fastq.gz"
"SRX19757648","/seqFiles/fastq/SRX19757648_SRR23948618_1.fastq.gz","/seqFiles/fastq/SRX19757648_SRR23948618_2.fastq.gz","SRX19757648_SRR23948618","SRR23948618","SRX19757648","SAMN33872104","SRS17122837","PRJNA947989","SRP428935","SRA1609713","39_S39_R1.fastq.gz","39_S39","39","PRJNA947989","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","39_S39","Illumina NovaSeq 6000","ILLUMINA","2154417062","10665431","1352","Enterococcus faecium","not applicable","Illumina NovaSeq 6000 sequencing: Enterococcus faecium transcriptome","Synergistic interaction between antibiotics and phages against different species of Enterococcus.","not applicable","7ccc064954a981f13fc15dd1c6d335fb;2d5064452fbd0589862d8ccd16de9b3e","277383281;286686023","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/018/SRR23948618/SRR23948618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/018/SRR23948618/SRR23948618_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/018/SRR23948618/SRR23948618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/018/SRR23948618/SRR23948618_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/018/SRR23948618/SRR23948618_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/018/SRR23948618/SRR23948618_2.fastq.gz"
"SRX19757649","/seqFiles/fastq/SRX19757649_SRR23948617_1.fastq.gz","/seqFiles/fastq/SRX19757649_SRR23948617_2.fastq.gz","SRX19757649_SRR23948617","SRR23948617","SRX19757649","SAMN33872105","SRS17122839","PRJNA947989","SRP428935","SRA1609713","40_S40_R1.fastq.gz","40_S40","40","PRJNA947989","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","40_S40","Illumina NovaSeq 6000","ILLUMINA","1213612566","6007983","1352","Enterococcus faecium","not applicable","Illumina NovaSeq 6000 sequencing: Enterococcus faecium transcriptome","Synergistic interaction between antibiotics and phages against different species of Enterococcus.","not applicable","e1fb9958f947ee8f9d08cf700647bd34;87705370b6f0298a2eac3455b845f4f2","171571371;180725974","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/017/SRR23948617/SRR23948617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/017/SRR23948617/SRR23948617_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/017/SRR23948617/SRR23948617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/017/SRR23948617/SRR23948617_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/017/SRR23948617/SRR23948617_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/017/SRR23948617/SRR23948617_2.fastq.gz"
"SRX19757651","/seqFiles/fastq/SRX19757651_SRR23948615_1.fastq.gz","/seqFiles/fastq/SRX19757651_SRR23948615_2.fastq.gz","SRX19757651_SRR23948615","SRR23948615","SRX19757651","SAMN33872106","SRS17122840","PRJNA947989","SRP428935","SRA1609713","41_S41_R1.fastq.gz","41_S41","41","PRJNA947989","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","41_S41","Illumina NovaSeq 6000","ILLUMINA","3354805900","16607950","1352","Enterococcus faecium","not applicable","Illumina NovaSeq 6000 sequencing: Enterococcus faecium transcriptome","Synergistic interaction between antibiotics and phages against different species of Enterococcus.","not applicable","579c310dd2043a1fa55504300fb20985;16f90030a86bf6418db6ac35f32c8df2","589244594;609299842","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/015/SRR23948615/SRR23948615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/015/SRR23948615/SRR23948615_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/015/SRR23948615/SRR23948615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/015/SRR23948615/SRR23948615_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/015/SRR23948615/SRR23948615_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/015/SRR23948615/SRR23948615_2.fastq.gz"
"SRX19757652","/seqFiles/fastq/SRX19757652_SRR23948614_1.fastq.gz","/seqFiles/fastq/SRX19757652_SRR23948614_2.fastq.gz","SRX19757652_SRR23948614","SRR23948614","SRX19757652","SAMN33872107","SRS17122842","PRJNA947989","SRP428935","SRA1609713","42_S42_R1.fastq.gz","42_S42","42","PRJNA947989","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","42_S42","Illumina NovaSeq 6000","ILLUMINA","1336607134","6616867","1352","Enterococcus faecium","not applicable","Illumina NovaSeq 6000 sequencing: Enterococcus faecium transcriptome","Synergistic interaction between antibiotics and phages against different species of Enterococcus.","not applicable","b78fd83ababd04294389f2723a13de8f;bed8a73ea57165e8802ac209dc896159","219401496;231230383","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/014/SRR23948614/SRR23948614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/014/SRR23948614/SRR23948614_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/014/SRR23948614/SRR23948614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/014/SRR23948614/SRR23948614_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/014/SRR23948614/SRR23948614_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/014/SRR23948614/SRR23948614_2.fastq.gz"
"SRX19757653","/seqFiles/fastq/SRX19757653_SRR23948613_1.fastq.gz","/seqFiles/fastq/SRX19757653_SRR23948613_2.fastq.gz","SRX19757653_SRR23948613","SRR23948613","SRX19757653","SAMN33872108","SRS17122841","PRJNA947989","SRP428935","SRA1609713","43_S43_R1.fastq.gz","43_S43","43","PRJNA947989","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","43_S43","Illumina NovaSeq 6000","ILLUMINA","2424297950","12001475","1352","Enterococcus faecium","not applicable","Illumina NovaSeq 6000 sequencing: Enterococcus faecium transcriptome","Synergistic interaction between antibiotics and phages against different species of Enterococcus.","not applicable","fe608752de5af2abe65807472c9ba9d6;68587d2ce8246f430fdb6fbe9e42b27e","312539761;323324095","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/013/SRR23948613/SRR23948613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/013/SRR23948613/SRR23948613_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/013/SRR23948613/SRR23948613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/013/SRR23948613/SRR23948613_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/013/SRR23948613/SRR23948613_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/013/SRR23948613/SRR23948613_2.fastq.gz"
"SRX19757654","/seqFiles/fastq/SRX19757654_SRR23948612_1.fastq.gz","/seqFiles/fastq/SRX19757654_SRR23948612_2.fastq.gz","SRX19757654_SRR23948612","SRR23948612","SRX19757654","SAMN33872109","SRS17122844","PRJNA947989","SRP428935","SRA1609713","44_S44_R1.fastq.gz","44_S44","44","PRJNA947989","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","44_S44","Illumina NovaSeq 6000","ILLUMINA","2152600880","10656440","1352","Enterococcus faecium","not applicable","Illumina NovaSeq 6000 sequencing: Enterococcus faecium transcriptome","Synergistic interaction between antibiotics and phages against different species of Enterococcus.","not applicable","4acc5fef95fbfdfa4ba2c591f7a66a61;46f31cf96aad801733a1fc875fe81e5e","327888403;341529554","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/012/SRR23948612/SRR23948612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/012/SRR23948612/SRR23948612_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/012/SRR23948612/SRR23948612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/012/SRR23948612/SRR23948612_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/012/SRR23948612/SRR23948612_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/012/SRR23948612/SRR23948612_2.fastq.gz"
"SRX19757655","/seqFiles/fastq/SRX19757655_SRR23948611_1.fastq.gz","/seqFiles/fastq/SRX19757655_SRR23948611_2.fastq.gz","SRX19757655_SRR23948611","SRR23948611","SRX19757655","SAMN33872110","SRS17122843","PRJNA947989","SRP428935","SRA1609713","45_S45_R1.fastq.gz","45_S45","45","PRJNA947989","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","45_S45","Illumina NovaSeq 6000","ILLUMINA","4713959062","23336431","1352","Enterococcus faecium","not applicable","Illumina NovaSeq 6000 sequencing: Enterococcus faecium transcriptome","Synergistic interaction between antibiotics and phages against different species of Enterococcus.","not applicable","b4ed62f964141f3ed38027fa44135fb4;065cc3cebc9b40d5763a4f74828016f1","913038181;961850788","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/011/SRR23948611/SRR23948611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/011/SRR23948611/SRR23948611_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/011/SRR23948611/SRR23948611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/011/SRR23948611/SRR23948611_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/011/SRR23948611/SRR23948611_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/011/SRR23948611/SRR23948611_2.fastq.gz"
"SRX19757656","/seqFiles/fastq/SRX19757656_SRR23948610_1.fastq.gz","/seqFiles/fastq/SRX19757656_SRR23948610_2.fastq.gz","SRX19757656_SRR23948610","SRR23948610","SRX19757656","SAMN33872111","SRS17122845","PRJNA947989","SRP428935","SRA1609713","46_S46_R1.fastq.gz","46_S46","46","PRJNA947989","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","46_S46","Illumina NovaSeq 6000","ILLUMINA","4588164774","22713687","1352","Enterococcus faecium","not applicable","Illumina NovaSeq 6000 sequencing: Enterococcus faecium transcriptome","Synergistic interaction between antibiotics and phages against different species of Enterococcus.","not applicable","c873076cb583f8dbcdc855cca898aecd;f1354714143899fd33d8e6802f2356ec","813739267;856281600","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/010/SRR23948610/SRR23948610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/010/SRR23948610/SRR23948610_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/010/SRR23948610/SRR23948610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/010/SRR23948610/SRR23948610_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/010/SRR23948610/SRR23948610_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/010/SRR23948610/SRR23948610_2.fastq.gz"
"SRX19757657","/seqFiles/fastq/SRX19757657_SRR23948609_1.fastq.gz","/seqFiles/fastq/SRX19757657_SRR23948609_2.fastq.gz","SRX19757657_SRR23948609","SRR23948609","SRX19757657","SAMN33872112","SRS17122846","PRJNA947989","SRP428935","SRA1609713","47_S47_R1.fastq.gz","47_S47","47","PRJNA947989","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","47_S47","Illumina NovaSeq 6000","ILLUMINA","1431089402","7084601","1352","Enterococcus faecium","not applicable","Illumina NovaSeq 6000 sequencing: Enterococcus faecium transcriptome","Synergistic interaction between antibiotics and phages against different species of Enterococcus.","not applicable","4964778872c5d3d046bb93b20344d7a7;ad953fa853a4ca9b15fc7a4a467eddb0","187585584;195498442","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/009/SRR23948609/SRR23948609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/009/SRR23948609/SRR23948609_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/009/SRR23948609/SRR23948609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/009/SRR23948609/SRR23948609_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/009/SRR23948609/SRR23948609_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR239/009/SRR23948609/SRR23948609_2.fastq.gz"
